facility_id,reading_date,kwh_consumed,kvar_reactive,peak_demand_kw,solar_kwh
F016,2024-04-17,1935.4,428.1,364.8,0.0
F016,2024-04-18,2358.2,756.4,398.2,0.0
F016,2024-04-19,2946.6,933.9,366.5,0.0
F016,2024-04-20,1145.0,471.4,209.3,0.0
F016,2024-04-21,1720.9,270.5,196.0,0.0
F016,2024-04-22,2171.0,657.0,423.9,0.0
F016,2024-04-24,1690.1,928.1,331.0,0.0
F016,2024-04-25,2795.0,950.2,406.6,0.0
F016,2024-04-26,1925.5,509.5,316.6,0.0
F016,2024-04-27,1463.9,683.4,184.0,0.0
F016,2024-04-28,1257.8,438.5,187.7,0.0
F016,2024-04-29,2416.1,886.2,350.9,0.0
F016,2024-04-30,2491.9,593.9,291.2,0.0
F016,2024-05-01,2488.6,706.8,397.1,0.0
F016,2024-05-02,3129.2,375.0,286.4,0.0
F016,2024-05-03,2403.1,499.5,295.4,0.0
F016,2024-05-04,1740.5,340.4,247.8,0.0
F016,2024-05-05,1126.8,651.2,289.9,0.0
F016,2024-05-06,1846.7,712.4,364.1,0.0
F016,2024-05-07,1799.4,404.4,284.6,0.0
F016,2024-05-08,2651.8,562.6,397.6,0.0
F016,2024-05-09,2198.8,1101.0,385.2,0.0
F016,2024-05-10,1817.8,617.4,373.2,0.0
F016,2024-05-12,1209.6,641.4,180.1,0.0
F016,2024-05-13,2112.8,697.8,362.4,0.0
F016,2024-05-14,1783.9,868.6,412.2,0.0
F016,2024-05-15,2345.5,744.8,344.1,0.0
F016,2024-05-16,2258.6,650.9,347.8,0.0
F016,2024-05-17,2724.7,900.8,436.0,0.0
F016,2024-05-18,1259.5,522.6,183.4,0.0
F016,2024-05-19,1604.9,394.8,253.9,0.0
F016,2024-05-20,2132.7,649.3,332.0,0.0
F016,2024-05-21,,1063.1,,0.0
F016,2024-05-22,2467.4,758.8,343.5,0.0
F016,2024-05-23,2614.7,385.6,322.7,0.0
F016,2024-05-24,1812.0,828.0,435.0,0.0
F016,2024-05-25,1166.5,633.6,248.9,0.0
F016,2024-05-26,1434.7,276.9,289.1,0.0
F016,2024-05-27,2834.5,386.0,386.6,0.0
F016,2024-05-28,3162.6,590.4,435.7,0.0
F016,2024-05-29,3066.9,972.7,337.9,0.0
F016,2024-05-30,2452.8,873.5,357.6,0.0
F016,2024-05-31,2698.7,574.5,422.9,0.0
F016,2024-06-01,1295.4,429.9,244.0,0.0
F016,2024-06-02,1693.8,,276.0,0.0
F016,2024-06-03,1858.6,600.5,281.8,0.0
F016,2024-06-04,,965.6,,0.0
F016,2024-06-05,2827.4,1068.0,416.9,0.0
F016,2024-06-06,2843.1,779.1,347.4,0.0
F016,2024-06-07,1875.7,695.8,346.3,0.0
F016,2024-06-08,1496.4,272.6,241.8,0.0
F016,2024-06-09,1307.5,498.7,255.2,0.0
F016,2024-06-10,3029.7,383.8,308.9,0.0
F016,2024-06-11,2870.3,840.8,330.5,0.0
F016,2024-06-12,1912.0,418.9,304.3,0.0
F016,2024-06-13,2813.1,957.2,442.4,0.0
F016,2024-06-14,2296.9,1000.2,295.9,0.0
F016,2024-06-15,2019.4,413.9,223.1,0.0
F016,2024-06-16,1718.0,369.0,297.6,0.0
F016,2024-06-17,2884.6,922.0,324.5,0.0
F016,2024-06-18,2971.5,497.4,346.9,0.0
F016,2024-06-19,2987.8,772.3,361.3,0.0
F016,2024-06-20,2448.0,1082.4,377.4,0.0
F016,2024-06-21,3248.4,1026.0,424.2,0.0
F016,2024-06-22,1328.3,679.4,265.6,0.0
F016,2024-06-23,1405.5,579.1,257.7,0.0
F016,2024-06-24,,1019.6,,0.0
F016,2024-06-25,2415.9,720.8,446.1,0.0
F016,2024-06-26,3096.9,960.9,359.4,0.0
F016,2024-06-27,2892.3,739.5,296.7,0.0
F016,2024-06-29,1571.5,595.6,202.9,0.0
F016,2024-06-30,1609.4,707.6,271.6,0.0
F017,2024-01-01,1110.8,540.1,262.1,94.2
F017,2024-01-02,1110.9,452.7,259.9,
F017,2024-01-03,952.2,236.4,325.2,92.4
F017,2024-01-04,1048.0,210.4,340.8,40.2
F017,2024-01-05,1513.1,,258.1,71.6
F017,2024-01-06,773.4,367.7,207.6,42.9
F017,2024-01-07,845.2,319.3,207.7,112.0
F017,2024-01-08,1316.2,252.0,273.2,66.9
F017,2024-01-09,1181.8,352.3,325.3,89.7
F017,2024-01-10,1264.1,218.9,243.2,70.3
F017,2024-01-11,1177.9,415.6,303.3,62.2
F017,2024-01-12,911.8,304.2,257.3,82.6
F017,2024-01-13,789.4,333.8,225.0,69.9
F017,2024-01-14,791.2,215.1,146.0,89.6
F017,2024-01-15,1010.7,220.2,312.4,
F017,2024-01-16,1103.8,221.8,222.4,45.2
F017,2024-01-17,1001.8,458.5,283.6,85.2
F017,2024-01-18,1532.5,214.5,224.5,43.3
F017,2024-01-19,1330.4,309.0,248.8,81.4
F017,2024-01-20,699.0,327.9,180.8,
F017,2024-01-22,1159.1,529.0,232.1,22.3
F017,2024-01-23,1553.4,384.8,351.8,43.4
F017,2024-01-26,1351.7,336.5,308.1,100.6
F017,2024-01-27,595.9,247.7,174.9,34.6
F017,2024-01-28,857.2,180.8,156.5,24.7
F017,2024-01-29,1435.8,495.9,276.0,117.6
F017,2024-01-30,1358.8,281.0,273.8,27.0
F017,2024-01-31,1490.0,301.7,322.9,21.4
F017,2024-02-01,1117.5,554.9,336.1,100.9
F017,2024-02-02,1520.0,514.7,276.6,59.9
F017,2024-02-03,618.9,269.3,233.2,72.9
F017,2024-02-04,616.1,275.1,153.7,57.1
F017,2024-02-05,1354.8,496.7,366.0,48.8
F017,2024-02-07,1594.6,280.5,313.6,43.2
F017,2024-02-08,1540.4,507.1,332.9,74.0
F017,2024-02-09,1313.2,224.3,345.1,
F017,2024-02-10,942.6,179.5,178.0,76.0
F017,2024-02-11,1058.6,126.3,177.1,101.1
F017,2024-02-12,1283.5,539.8,275.9,45.7
F017,2024-02-13,1366.8,444.3,251.9,99.4
F017,2024-02-14,924.0,567.1,300.6,
F017,2024-02-15,1335.7,236.5,276.3,118.1
F017,2024-02-16,1361.2,523.6,356.2,68.0
F017,2024-02-17,735.8,373.7,173.7,34.4
F017,2024-02-19,983.9,497.9,280.9,65.8
F017,2024-02-20,1135.4,411.4,340.3,51.6
F017,2024-02-21,1606.4,,304.1,25.4
F017,2024-02-22,926.2,238.3,283.8,63.5
F017,2024-02-23,1624.9,355.8,323.8,64.5
F017,2024-02-24,695.6,277.9,211.8,72.2
F017,2024-02-25,1029.6,227.3,173.5,103.9
F017,2024-02-26,1294.4,219.8,226.0,21.4
F017,2024-02-27,1367.0,,309.2,106.5
F017,2024-02-28,1115.3,277.0,318.1,90.3
F017,2024-02-29,1559.7,444.0,361.9,90.2
F017,2024-03-01,1230.0,,293.0,34.8
F017,2024-03-02,733.8,246.5,234.5,35.6
F017,2024-03-04,1563.1,427.0,314.6,
F017,2024-03-05,1307.3,315.7,352.5,57.1
F017,2024-03-06,991.1,422.8,236.6,
F017,2024-03-07,1153.7,381.5,291.6,28.0
F017,2024-03-08,1070.9,289.8,257.4,40.2
F017,2024-03-09,811.8,354.0,177.7,123.9
F017,2024-03-10,994.9,156.8,227.4,124.7
F017,2024-03-11,1385.2,272.4,289.6,66.1
F017,2024-03-13,1431.7,565.3,235.7,23.6
F017,2024-03-15,1651.7,379.0,310.9,26.0
F017,2024-03-16,,158.8,157.0,36.0
F017,2024-03-17,896.8,210.6,213.8,59.6
F017,2024-03-19,1670.7,495.1,318.2,92.5
F017,2024-03-20,1190.4,367.5,260.0,115.0
F017,2024-03-21,1348.3,382.3,356.1,93.4
F017,2024-03-22,1689.2,521.5,372.7,54.7
F017,2024-03-23,609.2,333.6,161.4,89.6
F017,2024-03-24,805.7,199.1,158.9,124.9
F017,2024-03-25,1402.6,343.3,330.9,24.3
F017,2024-03-26,1570.0,518.9,329.5,84.9
F017,2024-03-27,,321.9,240.3,58.4
F017,2024-03-28,974.4,196.9,271.3,94.9
F017,2024-03-29,1494.8,246.5,348.6,72.8
F017,2024-03-30,712.0,367.9,177.5,111.2
F017,2024-03-31,640.7,274.4,186.4,51.6
F017,2024-04-01,1280.1,298.2,238.8,65.5
F017,2024-04-02,1364.9,513.4,281.7,81.3
F017,2024-04-03,1514.2,301.4,291.3,94.1
F017,2024-04-04,1281.8,485.1,373.2,128.8
F017,2024-04-05,1399.7,361.1,272.3,78.1
F017,2024-04-06,1043.7,336.7,198.4,
F017,2024-04-07,1016.0,372.5,174.6,76.5
F017,2024-04-08,1223.1,367.6,315.4,25.8
F017,2024-04-09,1572.4,441.5,381.1,128.9
F017,2024-04-10,1679.7,305.7,319.5,102.7
F017,2024-04-11,1636.7,338.5,323.7,31.3
F017,2024-04-12,1709.0,439.3,360.1,36.7
F017,2024-04-13,1063.9,217.3,251.3,71.3
F017,2024-04-15,1565.0,244.4,339.5,76.5
F017,2024-04-17,1452.0,471.2,281.6,107.1
F017,2024-04-18,1378.1,194.2,370.8,52.6
F017,2024-04-19,,367.0,,82.7
F017,2024-04-20,871.3,,181.7,44.6
F017,2024-04-21,945.4,367.9,181.7,52.5
F017,2024-04-22,1757.1,273.5,341.5,66.0
F017,2024-04-23,981.4,307.5,368.8,130.5
F017,2024-04-24,,293.2,267.5,88.4
F017,2024-04-25,1370.2,533.4,305.0,96.9
F017,2024-04-26,1093.1,532.8,246.6,119.5
F017,2024-04-27,654.5,128.8,211.3,57.2
F017,2024-04-28,784.3,,214.6,76.5
F017,2024-04-29,1670.6,514.4,294.8,95.0
F017,2024-04-30,1613.5,278.7,249.1,76.7
F017,2024-05-01,1696.8,495.8,388.2,95.5
F017,2024-05-02,1593.1,384.5,241.7,91.2
F017,2024-05-03,1765.1,284.4,350.1,58.5
F017,2024-05-06,,437.6,,102.7
F017,2024-05-07,1039.5,507.6,341.2,106.7
F017,2024-05-08,1807.6,275.7,268.3,54.8
F017,2024-05-09,1411.8,461.4,393.8,128.2
F017,2024-05-10,1768.2,550.5,319.9,60.1
F017,2024-05-11,1160.9,188.5,227.1,124.3
F017,2024-05-12,790.4,356.3,182.2,112.6
F017,2024-05-13,1667.2,,326.3,77.6
F017,2024-05-15,1102.8,314.0,370.3,73.3
F017,2024-05-16,1038.0,,,128.5
F017,2024-05-17,1310.4,220.7,370.6,44.4
F017,2024-05-18,1148.2,304.3,190.7,81.1
F017,2024-05-19,954.9,298.5,182.1,
F017,2024-05-20,1136.4,271.6,320.1,107.9
F017,2024-05-21,1813.4,486.3,377.7,
F017,2024-05-22,1158.9,373.0,328.0,86.9
F017,2024-05-23,1244.2,374.5,308.9,53.6
F017,2024-05-24,1271.0,,289.4,
F017,2024-05-25,645.3,289.7,180.8,29.2
F017,2024-05-26,1137.8,143.6,189.5,133.7
F017,2024-05-27,,374.2,,
F017,2024-05-28,1510.4,,348.5,69.3
F017,2024-05-29,,399.5,,
F017,2024-05-31,1330.5,301.7,366.9,92.5
F017,2024-06-01,1116.8,210.4,249.6,114.2
F017,2024-06-03,1559.3,260.9,360.3,
F017,2024-06-04,1071.1,414.8,268.6,92.4
F017,2024-06-05,1235.6,551.3,360.5,101.9
F017,2024-06-06,1604.3,206.0,,30.5
F017,2024-06-07,1281.7,276.2,320.3,122.6
F017,2024-06-08,747.2,307.4,264.8,28.7
F017,2024-06-09,1120.9,198.1,166.3,
F017,2024-06-10,1805.0,332.1,296.3,77.4
F017,2024-06-11,1653.7,226.5,363.7,25.5
F017,2024-06-12,,471.5,,42.8
F017,2024-06-13,1698.7,235.8,345.4,101.5
F017,2024-06-14,1647.9,454.8,384.8,51.8
F017,2024-06-15,1013.4,149.1,206.1,108.1
F017,2024-06-16,657.7,,192.0,119.1
F017,2024-06-17,1818.2,262.8,399.5,
F017,2024-06-18,1465.0,228.6,286.0,64.4
F017,2024-06-19,1323.0,531.4,398.0,68.3
F017,2024-06-20,1464.6,265.3,327.0,
F017,2024-06-21,1513.9,273.4,279.4,54.8
F017,2024-06-22,1161.2,224.5,238.7,34.0
F017,2024-06-23,757.6,194.6,245.4,61.0
F017,2024-06-24,1702.6,501.1,379.5,34.6
F017,2024-06-25,1706.8,530.6,335.9,136.8
F017,2024-06-26,1146.3,326.1,369.8,38.5
F017,2024-06-27,1458.9,541.5,404.0,81.9
F017,2024-06-28,,,,101.9
F017,2024-06-29,1005.1,272.4,218.3,57.8
F017,2024-06-30,963.1,296.4,180.1,130.8
F018,2024-01-01,2766.0,719.3,345.7,49.0
F018,2024-01-02,2953.3,876.8,,104.0
F018,2024-01-03,2210.5,977.0,423.9,
F018,2024-01-04,2756.7,1146.0,356.5,20.4
F018,2024-01-06,,361.5,,83.0
F018,2024-01-07,1978.2,569.9,195.6,49.1
F018,2024-01-08,2427.8,,453.3,93.3
F018,2024-01-10,2067.4,1100.0,385.7,40.1
F018,2024-01-11,2351.6,902.0,323.0,61.0
F018,2024-01-12,2393.6,890.3,333.7,100.5
F018,2024-01-13,1947.6,552.0,247.7,50.0
F018,2024-01-14,2134.6,,273.5,103.2
F018,2024-01-15,2934.3,1040.0,424.1,86.0
F018,2024-01-16,,,,62.7
F018,2024-01-17,,697.5,,45.7
F018,2024-01-18,2011.5,,418.7,113.7
F018,2024-01-19,2945.7,1044.8,430.3,115.2
F018,2024-01-20,1403.6,,295.1,33.0
F018,2024-01-21,,646.1,268.9,56.5
F018,2024-01-22,2834.4,595.5,374.2,
F018,2024-01-23,2189.9,917.9,304.0,
F018,2024-01-24,2504.2,576.2,313.3,111.9
F018,2024-01-26,3182.7,842.8,420.3,106.0
F018,2024-01-27,2069.2,651.0,250.8,76.1
F018,2024-01-28,1509.2,455.3,199.1,105.2
F018,2024-01-29,2055.6,952.4,309.4,80.7
F018,2024-01-30,1902.2,471.8,406.3,118.0
F018,2024-01-31,2016.8,959.4,458.8,
F018,2024-02-01,,582.5,405.2,82.8
F018,2024-02-02,3407.0,1262.0,457.0,121.2
F018,2024-02-03,1333.9,741.0,195.8,71.0
F018,2024-02-04,2235.9,754.3,200.7,
F018,2024-02-06,2085.4,1147.9,329.4,79.4
F018,2024-02-07,2792.2,1146.2,469.1,95.9
F018,2024-02-08,1941.9,1176.6,322.5,45.3
F018,2024-02-09,2289.5,1148.3,483.0,
F018,2024-02-10,1947.7,,217.2,29.6
F018,2024-02-11,,366.0,232.8,99.6
F018,2024-02-12,2279.4,832.9,361.7,82.9
F018,2024-02-13,2062.0,1087.2,382.3,26.9
F018,2024-02-15,2492.8,1246.6,337.1,87.7
F018,2024-02-16,2553.5,1253.8,330.5,73.9
F018,2024-02-18,2232.4,706.2,235.5,98.1
F018,2024-02-19,3213.9,1147.0,368.2,25.4
F018,2024-02-20,2670.6,890.5,392.9,54.7
F018,2024-02-21,2992.7,1029.2,468.6,25.3
F018,2024-02-22,2831.8,708.6,381.0,
F018,2024-02-23,2581.4,675.7,399.0,122.0
F018,2024-02-24,1304.8,,260.3,40.8
F018,2024-02-25,1320.8,806.2,235.7,61.0
F018,2024-02-26,3575.6,770.8,442.3,71.5
F018,2024-02-27,1947.6,,392.9,74.5
F018,2024-02-28,3574.0,1047.9,475.5,78.1
F018,2024-02-29,3033.2,652.6,315.3,
F018,2024-03-01,3177.4,936.2,383.0,66.8
F018,2024-03-02,,358.7,,44.5
F018,2024-03-04,2950.8,,319.6,127.1
F018,2024-03-05,2091.9,700.4,359.4,76.7
F018,2024-03-06,2508.0,1278.2,372.8,103.7
F018,2024-03-07,2814.4,1132.2,383.6,70.5
F018,2024-03-08,,877.4,,26.0
F018,2024-03-09,2279.8,678.4,213.2,75.7
F018,2024-03-10,2313.3,825.8,262.9,75.2
F018,2024-03-11,3162.2,509.4,393.9,70.9
F018,2024-03-12,2236.7,909.9,406.7,119.0
F018,2024-03-13,,580.0,472.9,122.1
F018,2024-03-14,3233.4,461.5,314.7,32.0
F018,2024-03-15,2741.6,982.6,439.4,55.1
F018,2024-03-16,1569.6,307.3,301.5,95.3
F018,2024-03-17,1777.9,723.7,,70.0
F018,2024-03-19,,1036.7,,115.1
F018,2024-03-20,2816.2,1062.6,318.0,111.0
F018,2024-03-21,3157.4,1220.3,300.2,79.5
F018,2024-03-22,3020.4,922.5,481.8,39.3
F018,2024-03-23,1372.5,409.5,250.9,88.0
F018,2024-03-24,2302.9,411.5,284.0,85.6
F018,2024-03-25,2324.4,1238.3,349.4,35.5
F018,2024-03-26,2480.1,1206.1,484.4,62.8
F018,2024-03-27,2688.0,626.8,369.8,69.8
F018,2024-03-28,3283.8,832.8,301.5,105.4
F018,2024-03-29,2946.7,,460.2,96.0
F018,2024-03-30,2170.5,808.9,252.1,50.0
F018,2024-03-31,1616.8,565.2,207.7,
F018,2024-04-01,3231.0,1229.5,511.5,99.5
F018,2024-04-02,3307.8,1034.8,439.4,68.6
F018,2024-04-03,3597.5,1109.3,324.3,47.3
F018,2024-04-04,2536.5,790.2,498.1,85.8
F018,2024-04-05,3295.6,1098.6,365.2,114.9
F018,2024-04-06,1551.5,759.4,201.1,57.4
F018,2024-04-07,2340.0,569.1,283.2,57.3
F018,2024-04-08,2899.4,781.3,414.0,107.8
F018,2024-04-09,,1038.8,434.4,55.9
F018,2024-04-10,2183.8,479.9,385.9,78.7
F018,2024-04-11,2813.3,1216.4,473.8,128.0
F018,2024-04-12,3503.6,1239.5,311.8,106.6
F018,2024-04-13,1894.9,742.3,253.8,31.3
F018,2024-04-14,1564.6,631.8,223.8,122.0
F018,2024-04-15,3738.4,674.1,380.5,87.4
F018,2024-04-16,3719.4,1276.2,342.6,64.5
F018,2024-04-17,2731.8,842.9,334.6,78.7
F018,2024-04-18,2310.7,,418.9,75.1
F018,2024-04-19,2635.6,1163.9,318.4,40.3
F018,2024-04-20,2322.4,502.7,250.2,69.0
F018,2024-04-21,1587.7,404.5,235.9,93.6
F018,2024-04-22,2154.0,,325.5,112.9
F018,2024-04-23,3050.5,836.2,416.2,56.1
F018,2024-04-24,2142.3,1045.4,460.9,
F018,2024-04-25,2653.3,1162.0,466.9,61.6
F018,2024-04-26,2360.0,552.4,492.7,91.1
F018,2024-04-27,2254.9,788.0,237.6,99.1
F018,2024-04-28,2305.1,797.3,204.5,26.5
F018,2024-04-30,2712.4,1076.2,330.7,
F018,2024-05-01,3084.3,1119.2,454.8,71.0
F018,2024-05-02,3772.9,913.8,514.1,55.7
F018,2024-05-03,2843.0,837.4,505.0,114.6
F018,2024-05-04,1814.6,743.7,221.9,78.2
F018,2024-05-05,2192.5,746.2,234.2,53.9
F018,2024-05-06,2719.6,456.2,495.1,131.6
F018,2024-05-07,3019.5,626.7,525.5,103.3
F018,2024-05-08,3856.8,968.6,358.5,86.9
F018,2024-05-10,3581.7,778.4,354.0,108.7
F018,2024-05-11,2430.3,485.8,326.9,66.6
F018,2024-05-13,2886.7,1077.8,376.8,34.3
F018,2024-05-14,2288.2,538.2,409.8,133.0
F018,2024-05-15,3453.4,823.3,459.8,90.2
F018,2024-05-17,2975.0,1156.5,,113.8
F018,2024-05-18,1897.3,374.0,266.6,130.9
F018,2024-05-19,2458.6,280.2,207.7,78.9
F018,2024-05-20,3695.5,,319.1,92.3
F018,2024-05-21,2637.0,980.3,,84.4
F018,2024-05-22,3694.4,1236.4,439.4,39.0
F018,2024-05-23,,,,32.7
F018,2024-05-24,,879.4,,
F018,2024-05-25,2209.3,444.4,343.1,120.8
F018,2024-05-26,2418.2,374.2,238.5,100.4
F018,2024-05-27,2786.4,1083.6,497.3,88.4
F018,2024-05-28,3138.2,,490.8,60.2
F018,2024-05-29,2704.8,905.4,454.2,107.7
F018,2024-05-30,2506.6,1003.8,408.2,43.4
F018,2024-06-01,2178.0,672.2,344.5,114.6
F018,2024-06-02,2295.3,670.6,271.6,122.8
F018,2024-06-03,2354.2,1178.3,379.4,64.5
F018,2024-06-04,2714.4,737.1,423.0,136.0
F018,2024-06-05,3601.7,1084.4,374.2,75.5
F018,2024-06-06,2286.8,1036.4,468.8,98.2
F018,2024-06-07,3278.8,1053.8,458.4,
F018,2024-06-08,1661.0,749.2,276.0,117.7
F018,2024-06-09,1867.1,516.1,261.2,108.5
F018,2024-06-11,2957.5,1123.7,424.8,86.0
F018,2024-06-12,2222.9,497.2,331.5,73.3
F018,2024-06-13,2666.5,712.1,395.5,103.4
F018,2024-06-14,2318.8,906.2,494.3,99.9
F018,2024-06-15,1994.8,,352.2,48.3
F018,2024-06-16,2269.2,598.2,297.7,137.6
F018,2024-06-17,3679.2,927.6,542.4,46.5
F018,2024-06-19,2586.1,556.5,515.6,99.6
F018,2024-06-20,2327.4,856.3,340.7,
F018,2024-06-21,3658.4,1224.4,539.6,64.0
F018,2024-06-22,,582.8,,
F018,2024-06-23,1664.6,517.9,305.4,29.9
F018,2024-06-24,2298.4,692.0,371.1,36.4
F018,2024-06-25,3411.9,610.0,510.2,109.7
F018,2024-06-26,3592.4,906.8,387.0,69.5
F018,2024-06-27,3588.3,558.5,515.4,117.6
F018,2024-06-28,2515.6,829.3,360.4,110.7
F018,2024-06-29,2472.5,792.2,222.4,68.6
F018,2024-06-30,2594.2,489.0,320.2,87.1
F019,2024-01-01,361.5,210.2,97.6,45.5
F019,2024-01-02,506.1,340.3,113.6,102.6
F019,2024-01-03,483.5,,102.3,42.1
F019,2024-01-04,345.5,330.4,146.3,29.9
F019,2024-01-05,607.7,253.4,107.8,52.9
F019,2024-01-06,,229.3,,118.3
F019,2024-01-07,,,,73.7
F019,2024-01-08,478.8,399.9,117.4,55.9
F019,2024-01-09,570.4,233.7,136.4,30.3
F019,2024-01-10,534.0,334.4,151.6,112.7
F019,2024-01-11,595.7,268.5,148.6,
F019,2024-01-12,498.4,399.0,135.0,74.1
F019,2024-01-13,310.8,109.0,66.8,67.3
F019,2024-01-14,322.1,120.9,96.6,89.0
F019,2024-01-15,529.0,210.6,144.9,93.9
F019,2024-01-16,372.9,153.1,138.1,39.1
F019,2024-01-17,530.6,391.4,143.2,45.9
F019,2024-01-18,556.5,223.0,94.5,80.9
F019,2024-01-19,388.4,268.1,131.5,36.9
F019,2024-01-20,371.3,243.1,83.3,32.8
F019,2024-01-21,364.6,108.9,86.4,89.5
F019,2024-01-22,497.6,422.2,146.2,97.9
F019,2024-01-23,574.8,325.4,100.3,49.6
F019,2024-01-24,347.9,173.0,131.8,85.9
F019,2024-01-25,449.9,363.1,148.2,27.4
F019,2024-01-26,547.8,416.2,129.8,113.8
F019,2024-01-27,237.5,150.4,72.3,63.4
F019,2024-01-28,352.5,252.3,62.9,113.9
F019,2024-01-29,380.5,232.3,117.8,78.6
F019,2024-01-30,532.8,235.8,105.9,104.7
F019,2024-01-31,432.2,201.6,,48.4
F019,2024-02-01,535.4,153.8,145.5,31.6
F019,2024-02-02,519.8,158.1,149.1,82.1
F019,2024-02-03,371.7,225.4,93.6,105.1
F019,2024-02-04,281.1,165.2,64.4,
F019,2024-02-05,462.5,379.6,100.7,109.6
F019,2024-02-06,441.3,348.3,128.2,30.3
F019,2024-02-07,657.8,222.3,128.9,102.1
F019,2024-02-08,417.0,347.7,136.8,33.5
F019,2024-02-09,573.1,142.8,137.6,35.2
F019,2024-02-10,246.0,236.1,93.0,79.7
F019,2024-02-11,370.7,190.6,96.8,53.9
F019,2024-02-12,582.3,306.2,110.8,91.5
F019,2024-02-13,421.7,287.2,103.2,
F019,2024-02-14,522.1,389.5,99.3,35.2
F019,2024-02-15,507.8,283.5,141.6,81.7
F019,2024-02-16,644.9,303.8,119.4,29.5
F019,2024-02-17,376.0,,62.8,113.4
F019,2024-02-18,321.2,214.5,81.0,46.8
F019,2024-02-19,608.1,344.6,145.8,57.6
F019,2024-02-20,645.6,292.4,100.2,87.4
F019,2024-02-21,410.3,144.4,108.4,56.7
F019,2024-02-22,611.5,178.8,111.5,40.5
F019,2024-02-23,476.1,214.5,152.6,61.1
F019,2024-02-24,275.1,270.5,78.7,83.2
F019,2024-02-25,370.4,184.7,97.2,70.1
F019,2024-02-26,599.7,364.1,140.9,117.1
F019,2024-02-27,591.0,349.9,112.7,100.8
F019,2024-02-28,580.9,309.6,124.9,
F019,2024-02-29,614.3,159.7,96.7,67.7
F019,2024-03-01,491.1,240.5,112.9,98.4
F019,2024-03-02,428.4,224.8,76.1,98.7
F019,2024-03-03,267.6,199.1,74.8,55.0
F019,2024-03-04,367.4,260.1,140.7,57.4
F019,2024-03-05,501.6,180.2,100.9,29.6
F019,2024-03-06,618.1,270.3,119.2,97.7
F019,2024-03-07,524.0,327.6,161.5,117.1
F019,2024-03-08,669.5,395.6,,68.4
F019,2024-03-10,372.3,112.1,105.4,70.2
F019,2024-03-11,,387.3,134.4,75.4
F019,2024-03-12,388.8,351.4,110.5,83.9
F019,2024-03-13,441.4,304.8,157.2,34.3
F019,2024-03-14,446.4,379.0,135.6,
F019,2024-03-15,453.4,219.9,104.3,55.2
F019,2024-03-16,269.1,210.3,84.1,27.1
F019,2024-03-17,427.3,211.8,92.9,80.1
F019,2024-03-18,582.3,194.8,106.7,107.9
F019,2024-03-19,582.5,284.9,146.6,123.9
F019,2024-03-20,526.5,302.9,101.8,116.7
F019,2024-03-21,439.1,304.5,118.9,59.9
F019,2024-03-22,645.7,141.5,98.9,
F019,2024-03-23,,,,46.3
F019,2024-03-25,423.5,184.8,144.7,78.4
F019,2024-03-26,632.1,400.9,134.0,118.4
F019,2024-03-27,518.9,358.1,113.8,49.2
F019,2024-03-28,491.9,279.6,125.2,38.9
F019,2024-03-29,528.2,328.0,113.3,105.7
F019,2024-03-30,423.3,197.1,102.6,95.6
F019,2024-03-31,322.6,169.2,66.9,
F019,2024-04-01,411.0,,114.5,76.0
F019,2024-04-02,419.3,159.2,122.9,92.8
F019,2024-04-03,652.2,287.2,139.8,
F019,2024-04-04,377.5,346.6,166.7,57.6
F019,2024-04-05,635.8,,117.8,44.0
F019,2024-04-06,430.0,174.8,76.7,91.5
F019,2024-04-07,,173.3,69.1,107.4
F019,2024-04-08,468.7,265.3,119.7,60.7
F019,2024-04-09,674.0,418.7,130.0,45.3
F019,2024-04-10,629.2,347.6,,106.4
F019,2024-04-11,557.4,153.5,125.7,62.0
F019,2024-04-12,565.3,306.7,117.1,119.9
F019,2024-04-13,264.7,199.5,86.5,
F019,2024-04-14,293.3,111.6,105.8,
F019,2024-04-15,656.8,243.3,146.2,126.3
F019,2024-04-16,693.2,380.0,131.3,54.7
F019,2024-04-17,541.1,254.7,116.5,62.5
F019,2024-04-18,486.8,413.7,145.9,64.3
F019,2024-04-19,692.2,405.5,131.5,121.5
F019,2024-04-20,264.7,229.6,109.1,69.5
F019,2024-04-21,432.6,,80.4,97.8
F019,2024-04-22,378.2,199.5,107.4,59.7
F019,2024-04-23,423.1,409.8,134.3,
F019,2024-04-24,580.1,271.4,108.4,121.6
F019,2024-04-25,642.3,244.1,152.1,29.7
F019,2024-04-26,522.6,293.1,143.5,38.2
F019,2024-04-27,450.1,136.1,89.4,
F019,2024-04-28,451.8,231.0,95.0,34.8
F019,2024-04-29,524.3,286.0,140.6,112.3
F019,2024-04-30,506.0,353.5,103.0,127.8
F019,2024-05-01,391.5,280.1,148.9,110.0
F019,2024-05-02,481.7,387.2,136.7,27.2
F019,2024-05-03,,155.2,122.9,75.6
F019,2024-05-04,368.7,219.1,111.2,77.5
F019,2024-05-05,436.4,264.2,81.0,53.9
F019,2024-05-06,415.1,266.3,118.9,133.7
F019,2024-05-07,646.3,226.5,119.3,33.3
F019,2024-05-08,495.0,253.1,142.9,30.7
F019,2024-05-09,512.4,355.1,157.9,111.8
F019,2024-05-10,555.3,226.5,123.0,
F019,2024-05-11,451.9,245.7,93.8,
F019,2024-05-12,317.9,148.4,69.4,29.1
F019,2024-05-13,465.9,383.4,151.3,65.8
F019,2024-05-14,588.6,330.8,129.1,48.9
