request_id,tenant_id,tier_id,timestamp,throttle_reason,hourly_count,daily_count,decision,decision_reason
R00007981,T0021,FREE,2025-01-03 03:11:15,HOURLY_EXCEEDED|TOKEN_EXCEEDED,351,352,BLOCK,HARD_BLOCK_TIER
R00007982,T0021,FREE,2025-01-03 03:11:17,HOURLY_EXCEEDED|TOKEN_EXCEEDED,352,353,BLOCK,HARD_BLOCK_TIER
R00008004,T0021,FREE,2025-01-03 03:11:17,HOURLY_EXCEEDED|TOKEN_EXCEEDED,353,354,BLOCK,HARD_BLOCK_TIER
R00008002,T0021,FREE,2025-01-03 03:11:19,HOURLY_EXCEEDED|TOKEN_EXCEEDED,354,355,BLOCK,HARD_BLOCK_TIER
R00007989,T0021,FREE,2025-01-03 03:11:20,HOURLY_EXCEEDED|TOKEN_EXCEEDED,355,356,BLOCK,HARD_BLOCK_TIER
R00007983,T0021,FREE,2025-01-03 03:11:22,HOURLY_EXCEEDED|TOKEN_EXCEEDED,356,357,BLOCK,HARD_BLOCK_TIER
R00007995,T0021,FREE,2025-01-03 03:11:24,HOURLY_EXCEEDED|TOKEN_EXCEEDED,357,358,BLOCK,HARD_BLOCK_TIER
R00007984,T0021,FREE,2025-01-03 03:11:33,HOURLY_EXCEEDED|TOKEN_EXCEEDED,358,359,BLOCK,HARD_BLOCK_TIER
R00007996,T0021,FREE,2025-01-03 03:11:34,HOURLY_EXCEEDED|TOKEN_EXCEEDED,359,360,BLOCK,HARD_BLOCK_TIER
R00007999,T0021,FREE,2025-01-03 03:11:35,HOURLY_EXCEEDED|TOKEN_EXCEEDED,360,361,BLOCK,HARD_BLOCK_TIER
R00007979,T0021,FREE,2025-01-03 03:11:36,HOURLY_EXCEEDED|TOKEN_EXCEEDED,361,362,BLOCK,HARD_BLOCK_TIER
R00007997,T0021,FREE,2025-01-03 03:11:36,HOURLY_EXCEEDED|TOKEN_EXCEEDED,362,363,BLOCK,HARD_BLOCK_TIER
R00008003,T0021,FREE,2025-01-03 03:11:38,HOURLY_EXCEEDED|TOKEN_EXCEEDED,363,364,BLOCK,HARD_BLOCK_TIER
R00007992,T0021,FREE,2025-01-03 03:11:39,HOURLY_EXCEEDED|TOKEN_EXCEEDED,364,365,BLOCK,HARD_BLOCK_TIER
R00007998,T0021,FREE,2025-01-03 03:11:39,HOURLY_EXCEEDED|TOKEN_EXCEEDED,365,366,BLOCK,HARD_BLOCK_TIER
R00008008,T0021,FREE,2025-01-03 03:11:39,HOURLY_EXCEEDED|TOKEN_EXCEEDED,366,367,BLOCK,HARD_BLOCK_TIER
R00007976,T0021,FREE,2025-01-03 03:11:40,HOURLY_EXCEEDED|TOKEN_EXCEEDED,367,368,BLOCK,HARD_BLOCK_TIER
R00007988,T0021,FREE,2025-01-03 03:11:40,HOURLY_EXCEEDED|TOKEN_EXCEEDED,368,369,BLOCK,HARD_BLOCK_TIER
R00007990,T0021,FREE,2025-01-03 03:11:41,HOURLY_EXCEEDED|TOKEN_EXCEEDED,369,370,BLOCK,HARD_BLOCK_TIER
R00007974,T0021,FREE,2025-01-03 03:11:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,370,371,BLOCK,HARD_BLOCK_TIER
R00007977,T0021,FREE,2025-01-03 03:11:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,371,372,BLOCK,HARD_BLOCK_TIER
R00008011,T0021,FREE,2025-01-03 03:11:44,HOURLY_EXCEEDED|TOKEN_EXCEEDED,372,373,BLOCK,HARD_BLOCK_TIER
R00008007,T0021,FREE,2025-01-03 03:11:46,HOURLY_EXCEEDED|TOKEN_EXCEEDED,373,374,BLOCK,HARD_BLOCK_TIER
R00008000,T0021,FREE,2025-01-03 03:11:47,HOURLY_EXCEEDED|TOKEN_EXCEEDED,374,375,BLOCK,HARD_BLOCK_TIER
R00008009,T0021,FREE,2025-01-03 03:11:49,HOURLY_EXCEEDED|TOKEN_EXCEEDED,375,376,BLOCK,HARD_BLOCK_TIER
R00007973,T0021,FREE,2025-01-03 03:11:51,HOURLY_EXCEEDED|TOKEN_EXCEEDED,376,377,BLOCK,HARD_BLOCK_TIER
R00007980,T0021,FREE,2025-01-03 03:11:51,HOURLY_EXCEEDED|TOKEN_EXCEEDED,377,378,BLOCK,HARD_BLOCK_TIER
R00008005,T0021,FREE,2025-01-03 03:11:51,HOURLY_EXCEEDED|TOKEN_EXCEEDED,378,379,BLOCK,HARD_BLOCK_TIER
R00007972,T0021,FREE,2025-01-03 03:11:54,HOURLY_EXCEEDED|TOKEN_EXCEEDED,379,380,BLOCK,HARD_BLOCK_TIER
R00007978,T0021,FREE,2025-01-03 03:11:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,380,381,BLOCK,HARD_BLOCK_TIER
R00008027,T0021,FREE,2025-01-03 03:12:04,HOURLY_EXCEEDED|TOKEN_EXCEEDED,381,382,BLOCK,HARD_BLOCK_TIER
R00008017,T0021,FREE,2025-01-03 03:12:13,HOURLY_EXCEEDED|TOKEN_EXCEEDED,382,383,BLOCK,HARD_BLOCK_TIER
R00008019,T0021,FREE,2025-01-03 03:12:13,HOURLY_EXCEEDED|TOKEN_EXCEEDED,383,384,BLOCK,HARD_BLOCK_TIER
R00008024,T0021,FREE,2025-01-03 03:12:13,HOURLY_EXCEEDED|TOKEN_EXCEEDED,384,385,BLOCK,HARD_BLOCK_TIER
R00008016,T0021,FREE,2025-01-03 03:12:22,HOURLY_EXCEEDED|TOKEN_EXCEEDED,385,386,BLOCK,HARD_BLOCK_TIER
R00008020,T0021,FREE,2025-01-03 03:12:22,HOURLY_EXCEEDED|TOKEN_EXCEEDED,386,387,BLOCK,HARD_BLOCK_TIER
R00008032,T0021,FREE,2025-01-03 03:12:22,HOURLY_EXCEEDED|TOKEN_EXCEEDED,387,388,BLOCK,HARD_BLOCK_TIER
R00008033,T0021,FREE,2025-01-03 03:12:22,HOURLY_EXCEEDED|TOKEN_EXCEEDED,388,389,BLOCK,HARD_BLOCK_TIER
R00008038,T0021,FREE,2025-01-03 03:12:25,HOURLY_EXCEEDED|TOKEN_EXCEEDED,389,390,BLOCK,HARD_BLOCK_TIER
R00008023,T0021,FREE,2025-01-03 03:12:26,HOURLY_EXCEEDED|TOKEN_EXCEEDED,390,391,BLOCK,HARD_BLOCK_TIER
R00008021,T0021,FREE,2025-01-03 03:12:27,HOURLY_EXCEEDED|TOKEN_EXCEEDED,391,392,BLOCK,HARD_BLOCK_TIER
R00008031,T0021,FREE,2025-01-03 03:12:27,HOURLY_EXCEEDED|TOKEN_EXCEEDED,392,393,BLOCK,HARD_BLOCK_TIER
R00008018,T0021,FREE,2025-01-03 03:12:31,HOURLY_EXCEEDED|TOKEN_EXCEEDED,393,394,BLOCK,HARD_BLOCK_TIER
R00008030,T0021,FREE,2025-01-03 03:12:31,HOURLY_EXCEEDED|TOKEN_EXCEEDED,394,395,BLOCK,HARD_BLOCK_TIER
R00008034,T0021,FREE,2025-01-03 03:12:31,HOURLY_EXCEEDED|TOKEN_EXCEEDED,395,396,BLOCK,HARD_BLOCK_TIER
R00008025,T0021,FREE,2025-01-03 03:12:35,HOURLY_EXCEEDED|TOKEN_EXCEEDED,396,397,BLOCK,HARD_BLOCK_TIER
R00008037,T0021,FREE,2025-01-03 03:12:35,HOURLY_EXCEEDED|TOKEN_EXCEEDED,397,398,BLOCK,HARD_BLOCK_TIER
R00008015,T0021,FREE,2025-01-03 03:12:38,HOURLY_EXCEEDED|TOKEN_EXCEEDED,398,399,BLOCK,HARD_BLOCK_TIER
R00008012,T0021,FREE,2025-01-03 03:12:40,HOURLY_EXCEEDED|TOKEN_EXCEEDED,399,400,BLOCK,HARD_BLOCK_TIER
R00008036,T0021,FREE,2025-01-03 03:12:46,HOURLY_EXCEEDED|TOKEN_EXCEEDED,400,401,BLOCK,HARD_BLOCK_TIER
R00008013,T0021,FREE,2025-01-03 03:12:48,HOURLY_EXCEEDED|TOKEN_EXCEEDED,401,402,BLOCK,HARD_BLOCK_TIER
R00008028,T0021,FREE,2025-01-03 03:12:54,HOURLY_EXCEEDED|TOKEN_EXCEEDED,402,403,BLOCK,HARD_BLOCK_TIER
R00008029,T0021,FREE,2025-01-03 03:12:55,HOURLY_EXCEEDED|TOKEN_EXCEEDED,403,404,BLOCK,HARD_BLOCK_TIER
R00008022,T0021,FREE,2025-01-03 03:12:57,HOURLY_EXCEEDED|TOKEN_EXCEEDED,404,405,BLOCK,HARD_BLOCK_TIER
R00008035,T0021,FREE,2025-01-03 03:12:57,HOURLY_EXCEEDED|TOKEN_EXCEEDED,405,406,BLOCK,HARD_BLOCK_TIER
R00008014,T0021,FREE,2025-01-03 03:12:58,HOURLY_EXCEEDED|TOKEN_EXCEEDED,406,407,BLOCK,HARD_BLOCK_TIER
R00008026,T0021,FREE,2025-01-03 03:12:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,407,408,BLOCK,HARD_BLOCK_TIER
R00008044,T0021,FREE,2025-01-03 03:13:02,HOURLY_EXCEEDED|TOKEN_EXCEEDED,408,409,BLOCK,HARD_BLOCK_TIER
R00008039,T0021,FREE,2025-01-03 03:13:04,HOURLY_EXCEEDED|TOKEN_EXCEEDED,409,410,BLOCK,HARD_BLOCK_TIER
R00008066,T0021,FREE,2025-01-03 03:13:04,HOURLY_EXCEEDED|TOKEN_EXCEEDED,410,411,BLOCK,HARD_BLOCK_TIER
R00008065,T0021,FREE,2025-01-03 03:13:05,HOURLY_EXCEEDED|TOKEN_EXCEEDED,411,412,BLOCK,HARD_BLOCK_TIER
R00008058,T0021,FREE,2025-01-03 03:13:08,HOURLY_EXCEEDED|TOKEN_EXCEEDED,412,413,BLOCK,HARD_BLOCK_TIER
R00008064,T0021,FREE,2025-01-03 03:13:08,HOURLY_EXCEEDED|TOKEN_EXCEEDED,413,414,BLOCK,HARD_BLOCK_TIER
R00008049,T0021,FREE,2025-01-03 03:13:09,HOURLY_EXCEEDED|TOKEN_EXCEEDED,414,415,BLOCK,HARD_BLOCK_TIER
R00008051,T0021,FREE,2025-01-03 03:13:11,HOURLY_EXCEEDED|TOKEN_EXCEEDED,415,416,BLOCK,HARD_BLOCK_TIER
R00008052,T0021,FREE,2025-01-03 03:13:11,HOURLY_EXCEEDED|TOKEN_EXCEEDED,416,417,BLOCK,HARD_BLOCK_TIER
R00008055,T0021,FREE,2025-01-03 03:13:15,HOURLY_EXCEEDED|TOKEN_EXCEEDED,417,418,BLOCK,HARD_BLOCK_TIER
R00008040,T0021,FREE,2025-01-03 03:13:20,HOURLY_EXCEEDED|TOKEN_EXCEEDED,418,419,BLOCK,HARD_BLOCK_TIER
R00008060,T0021,FREE,2025-01-03 03:13:20,HOURLY_EXCEEDED|TOKEN_EXCEEDED,419,420,BLOCK,HARD_BLOCK_TIER
R00008059,T0021,FREE,2025-01-03 03:13:23,HOURLY_EXCEEDED|TOKEN_EXCEEDED,420,421,BLOCK,HARD_BLOCK_TIER
R00008043,T0021,FREE,2025-01-03 03:13:24,HOURLY_EXCEEDED|TOKEN_EXCEEDED,421,422,BLOCK,HARD_BLOCK_TIER
R00008041,T0021,FREE,2025-01-03 03:13:32,HOURLY_EXCEEDED|TOKEN_EXCEEDED,422,423,BLOCK,HARD_BLOCK_TIER
R00008056,T0021,FREE,2025-01-03 03:13:32,HOURLY_EXCEEDED|TOKEN_EXCEEDED,423,424,BLOCK,HARD_BLOCK_TIER
R00008061,T0021,FREE,2025-01-03 03:13:32,HOURLY_EXCEEDED|TOKEN_EXCEEDED,424,425,BLOCK,HARD_BLOCK_TIER
R00008053,T0021,FREE,2025-01-03 03:13:37,HOURLY_EXCEEDED|TOKEN_EXCEEDED,425,426,BLOCK,HARD_BLOCK_TIER
R00008062,T0021,FREE,2025-01-03 03:13:37,HOURLY_EXCEEDED|TOKEN_EXCEEDED,426,427,BLOCK,HARD_BLOCK_TIER
R00008057,T0021,FREE,2025-01-03 03:13:40,HOURLY_EXCEEDED|TOKEN_EXCEEDED,427,428,BLOCK,HARD_BLOCK_TIER
R00008067,T0021,FREE,2025-01-03 03:13:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,428,429,BLOCK,HARD_BLOCK_TIER
R00008045,T0021,FREE,2025-01-03 03:13:44,HOURLY_EXCEEDED|TOKEN_EXCEEDED,429,430,BLOCK,HARD_BLOCK_TIER
R00008046,T0021,FREE,2025-01-03 03:13:44,HOURLY_EXCEEDED|TOKEN_EXCEEDED,430,431,BLOCK,HARD_BLOCK_TIER
R00008047,T0021,FREE,2025-01-03 03:13:45,HOURLY_EXCEEDED|TOKEN_EXCEEDED,431,432,BLOCK,HARD_BLOCK_TIER
R00008048,T0021,FREE,2025-01-03 03:13:45,HOURLY_EXCEEDED|TOKEN_EXCEEDED,432,433,BLOCK,HARD_BLOCK_TIER
R00008068,T0021,FREE,2025-01-03 03:13:49,HOURLY_EXCEEDED|TOKEN_EXCEEDED,433,434,BLOCK,HARD_BLOCK_TIER
R00008050,T0021,FREE,2025-01-03 03:13:54,HOURLY_EXCEEDED|TOKEN_EXCEEDED,434,435,BLOCK,HARD_BLOCK_TIER
R00008042,T0021,FREE,2025-01-03 03:13:55,HOURLY_EXCEEDED|TOKEN_EXCEEDED,435,436,BLOCK,HARD_BLOCK_TIER
R00008054,T0021,FREE,2025-01-03 03:13:56,HOURLY_EXCEEDED|TOKEN_EXCEEDED,436,437,BLOCK,HARD_BLOCK_TIER
R00008063,T0021,FREE,2025-01-03 03:13:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,437,438,BLOCK,HARD_BLOCK_TIER
R00008087,T0021,FREE,2025-01-03 03:14:00,HOURLY_EXCEEDED|TOKEN_EXCEEDED,438,439,BLOCK,HARD_BLOCK_TIER
R00008084,T0021,FREE,2025-01-03 03:14:02,HOURLY_EXCEEDED|TOKEN_EXCEEDED,439,440,BLOCK,HARD_BLOCK_TIER
R00008078,T0021,FREE,2025-01-03 03:14:10,HOURLY_EXCEEDED|TOKEN_EXCEEDED,440,441,BLOCK,HARD_BLOCK_TIER
R00008079,T0021,FREE,2025-01-03 03:14:10,HOURLY_EXCEEDED|TOKEN_EXCEEDED,441,442,BLOCK,HARD_BLOCK_TIER
R00008070,T0021,FREE,2025-01-03 03:14:13,HOURLY_EXCEEDED|TOKEN_EXCEEDED,442,443,BLOCK,HARD_BLOCK_TIER
R00008085,T0021,FREE,2025-01-03 03:14:21,HOURLY_EXCEEDED|TOKEN_EXCEEDED,443,444,BLOCK,HARD_BLOCK_TIER
R00008092,T0021,FREE,2025-01-03 03:14:24,HOURLY_EXCEEDED|TOKEN_EXCEEDED,444,445,BLOCK,HARD_BLOCK_TIER
R00008083,T0021,FREE,2025-01-03 03:14:28,HOURLY_EXCEEDED|TOKEN_EXCEEDED,445,446,BLOCK,HARD_BLOCK_TIER
R00008086,T0021,FREE,2025-01-03 03:14:29,HOURLY_EXCEEDED|TOKEN_EXCEEDED,446,447,BLOCK,HARD_BLOCK_TIER
R00008094,T0021,FREE,2025-01-03 03:14:29,HOURLY_EXCEEDED|TOKEN_EXCEEDED,447,448,BLOCK,HARD_BLOCK_TIER
R00008082,T0021,FREE,2025-01-03 03:14:36,HOURLY_EXCEEDED|TOKEN_EXCEEDED,448,449,BLOCK,HARD_BLOCK_TIER
R00008089,T0021,FREE,2025-01-03 03:14:37,HOURLY_EXCEEDED|TOKEN_EXCEEDED,449,450,BLOCK,HARD_BLOCK_TIER
R00008093,T0021,FREE,2025-01-03 03:14:37,HOURLY_EXCEEDED|TOKEN_EXCEEDED,450,451,BLOCK,HARD_BLOCK_TIER
R00008073,T0021,FREE,2025-01-03 03:14:38,HOURLY_EXCEEDED|TOKEN_EXCEEDED,451,452,BLOCK,HARD_BLOCK_TIER
R00008097,T0021,FREE,2025-01-03 03:14:38,HOURLY_EXCEEDED|TOKEN_EXCEEDED,452,453,BLOCK,HARD_BLOCK_TIER
R00008071,T0021,FREE,2025-01-03 03:14:39,HOURLY_EXCEEDED|TOKEN_EXCEEDED,453,454,BLOCK,HARD_BLOCK_TIER
R00008081,T0021,FREE,2025-01-03 03:14:40,HOURLY_EXCEEDED|TOKEN_EXCEEDED,454,455,BLOCK,HARD_BLOCK_TIER
R00008072,T0021,FREE,2025-01-03 03:14:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,455,456,BLOCK,HARD_BLOCK_TIER
R00008090,T0021,FREE,2025-01-03 03:14:48,HOURLY_EXCEEDED|TOKEN_EXCEEDED,456,457,BLOCK,HARD_BLOCK_TIER
R00008076,T0021,FREE,2025-01-03 03:14:49,HOURLY_EXCEEDED|TOKEN_EXCEEDED,457,458,BLOCK,HARD_BLOCK_TIER
R00008091,T0021,FREE,2025-01-03 03:14:52,HOURLY_EXCEEDED|TOKEN_EXCEEDED,458,459,BLOCK,HARD_BLOCK_TIER
R00008096,T0021,FREE,2025-01-03 03:14:52,HOURLY_EXCEEDED|TOKEN_EXCEEDED,459,460,BLOCK,HARD_BLOCK_TIER
R00008075,T0021,FREE,2025-01-03 03:14:54,HOURLY_EXCEEDED|TOKEN_EXCEEDED,460,461,BLOCK,HARD_BLOCK_TIER
R00008088,T0021,FREE,2025-01-03 03:14:54,HOURLY_EXCEEDED|TOKEN_EXCEEDED,461,462,BLOCK,HARD_BLOCK_TIER
R00008080,T0021,FREE,2025-01-03 03:14:56,HOURLY_EXCEEDED|TOKEN_EXCEEDED,462,463,BLOCK,HARD_BLOCK_TIER
R00008095,T0021,FREE,2025-01-03 03:14:56,HOURLY_EXCEEDED|TOKEN_EXCEEDED,463,464,BLOCK,HARD_BLOCK_TIER
R00008069,T0021,FREE,2025-01-03 03:14:57,HOURLY_EXCEEDED|TOKEN_EXCEEDED,464,465,BLOCK,HARD_BLOCK_TIER
R00008074,T0021,FREE,2025-01-03 03:14:57,HOURLY_EXCEEDED|TOKEN_EXCEEDED,465,466,BLOCK,HARD_BLOCK_TIER
R00008077,T0021,FREE,2025-01-03 03:14:58,HOURLY_EXCEEDED|TOKEN_EXCEEDED,466,467,BLOCK,HARD_BLOCK_TIER
R00005074,T0021,FREE,2025-01-03 08:42:19,TOKEN_EXCEEDED,1,468,BLOCK,HARD_BLOCK_TIER
R00005177,T0021,FREE,2025-01-03 09:31:32,TOKEN_EXCEEDED,1,469,BLOCK,HARD_BLOCK_TIER
R00005178,T0021,FREE,2025-01-03 09:32:12,TOKEN_EXCEEDED,2,470,BLOCK,HARD_BLOCK_TIER
R00005205,T0021,FREE,2025-01-03 09:41:22,TOKEN_EXCEEDED,3,471,BLOCK,HARD_BLOCK_TIER
R00005220,T0021,FREE,2025-01-03 09:44:42,TOKEN_EXCEEDED,4,472,BLOCK,HARD_BLOCK_TIER
R00005359,T0021,FREE,2025-01-03 10:28:44,TOKEN_EXCEEDED,1,473,BLOCK,HARD_BLOCK_TIER
R00005410,T0021,FREE,2025-01-03 10:43:23,TOKEN_EXCEEDED,2,474,BLOCK,HARD_BLOCK_TIER
R00005455,T0021,FREE,2025-01-03 10:56:38,TOKEN_EXCEEDED,3,475,BLOCK,HARD_BLOCK_TIER
R00005463,T0021,FREE,2025-01-03 10:59:48,TOKEN_EXCEEDED,4,476,BLOCK,HARD_BLOCK_TIER
R00005467,T0021,FREE,2025-01-03 11:01:25,TOKEN_EXCEEDED,1,477,BLOCK,HARD_BLOCK_TIER
R00005491,T0021,FREE,2025-01-03 11:09:42,TOKEN_EXCEEDED,2,478,BLOCK,HARD_BLOCK_TIER
R00005586,T0021,FREE,2025-01-03 11:43:13,TOKEN_EXCEEDED,3,479,BLOCK,HARD_BLOCK_TIER
R00005714,T0021,FREE,2025-01-03 12:25:46,TOKEN_EXCEEDED,1,480,BLOCK,HARD_BLOCK_TIER
R00005716,T0021,FREE,2025-01-03 12:25:48,TOKEN_EXCEEDED,2,481,BLOCK,HARD_BLOCK_TIER
R00005748,T0021,FREE,2025-01-03 12:40:15,TOKEN_EXCEEDED,3,482,BLOCK,HARD_BLOCK_TIER
R00005778,T0021,FREE,2025-01-03 12:51:00,TOKEN_EXCEEDED,4,483,BLOCK,HARD_BLOCK_TIER
R00005831,T0021,FREE,2025-01-03 13:12:56,TOKEN_EXCEEDED,1,484,BLOCK,HARD_BLOCK_TIER
R00005969,T0021,FREE,2025-01-03 13:57:56,TOKEN_EXCEEDED,2,485,BLOCK,HARD_BLOCK_TIER
R00005992,T0021,FREE,2025-01-03 14:04:55,TOKEN_EXCEEDED,1,486,BLOCK,HARD_BLOCK_TIER
R00006039,T0021,FREE,2025-01-03 14:19:49,TOKEN_EXCEEDED,2,487,BLOCK,HARD_BLOCK_TIER
R00006033,T0021,FREE,2025-01-03 14:19:50,TOKEN_EXCEEDED,3,488,BLOCK,HARD_BLOCK_TIER
R00006133,T0021,FREE,2025-01-03 14:52:37,TOKEN_EXCEEDED,4,489,BLOCK,HARD_BLOCK_TIER
R00006165,T0021,FREE,2025-01-03 15:02:41,TOKEN_EXCEEDED,1,490,BLOCK,HARD_BLOCK_TIER
R00006191,T0021,FREE,2025-01-03 15:13:50,TOKEN_EXCEEDED,2,491,BLOCK,HARD_BLOCK_TIER
R00006247,T0021,FREE,2025-01-03 15:34:00,TOKEN_EXCEEDED,3,492,BLOCK,HARD_BLOCK_TIER
R00006291,T0021,FREE,2025-01-03 15:48:40,TOKEN_EXCEEDED,4,493,BLOCK,HARD_BLOCK_TIER
R00006356,T0021,FREE,2025-01-03 16:07:46,TOKEN_EXCEEDED,1,494,BLOCK,HARD_BLOCK_TIER
R00006366,T0021,FREE,2025-01-03 16:11:27,TOKEN_EXCEEDED,2,495,BLOCK,HARD_BLOCK_TIER
R00006440,T0021,FREE,2025-01-03 16:35:36,TOKEN_EXCEEDED,3,496,BLOCK,HARD_BLOCK_TIER
R00006557,T0021,FREE,2025-01-03 17:21:33,TOKEN_EXCEEDED,1,497,BLOCK,HARD_BLOCK_TIER
R00006583,T0021,FREE,2025-01-03 17:29:25,TOKEN_EXCEEDED,2,498,BLOCK,HARD_BLOCK_TIER
R00006665,T0021,FREE,2025-01-03 17:58:08,TOKEN_EXCEEDED,3,499,BLOCK,HARD_BLOCK_TIER
R00006709,T0021,FREE,2025-01-03 18:39:14,TOKEN_EXCEEDED,1,500,BLOCK,HARD_BLOCK_TIER
R00006905,T0021,FREE,2025-01-03 21:39:59,TOKEN_EXCEEDED,1,501,BLOCK,HARD_BLOCK_TIER
R00006928,T0021,FREE,2025-01-03 22:00:57,TOKEN_EXCEEDED,1,502,BLOCK,HARD_BLOCK_TIER
R00006974,T0021,FREE,2025-01-03 22:38:56,TOKEN_EXCEEDED,2,503,BLOCK,HARD_BLOCK_TIER
R00007017,T0021,FREE,2025-01-03 23:16:51,TOKEN_EXCEEDED,1,504,BLOCK,HARD_BLOCK_TIER
R00007028,T0021,FREE,2025-01-03 23:23:37,TOKEN_EXCEEDED,2,505,BLOCK,HARD_BLOCK_TIER
R00006305,T0022,FREE,2025-01-03 15:51:06,TOKEN_EXCEEDED,3,21,GRACE,WITHIN_GRACE_0MIN
R00006342,T0022,FREE,2025-01-03 16:02:27,TOKEN_EXCEEDED,1,22,BLOCK,HARD_BLOCK_TIER
R00006397,T0022,FREE,2025-01-03 16:23:34,TOKEN_EXCEEDED,2,23,BLOCK,HARD_BLOCK_TIER
R00006452,T0022,FREE,2025-01-03 16:40:21,TOKEN_EXCEEDED,3,24,BLOCK,HARD_BLOCK_TIER
R00006453,T0022,FREE,2025-01-03 16:40:29,TOKEN_EXCEEDED,4,25,BLOCK,HARD_BLOCK_TIER
R00006504,T0022,FREE,2025-01-03 17:00:49,TOKEN_EXCEEDED,1,26,BLOCK,HARD_BLOCK_TIER
R00006541,T0022,FREE,2025-01-03 17:12:29,TOKEN_EXCEEDED,2,27,BLOCK,HARD_BLOCK_TIER
R00006619,T0022,FREE,2025-01-03 17:41:18,TOKEN_EXCEEDED,3,28,BLOCK,HARD_BLOCK_TIER
R00006655,T0022,FREE,2025-01-03 17:54:37,TOKEN_EXCEEDED,4,29,BLOCK,HARD_BLOCK_TIER
R00006683,T0022,FREE,2025-01-03 18:18:59,TOKEN_EXCEEDED,1,30,BLOCK,HARD_BLOCK_TIER
R00006686,T0022,FREE,2025-01-03 18:20:31,TOKEN_EXCEEDED,2,31,BLOCK,HARD_BLOCK_TIER
R00006767,T0022,FREE,2025-01-03 19:23:25,TOKEN_EXCEEDED,1,32,BLOCK,HARD_BLOCK_TIER
R00006823,T0022,FREE,2025-01-03 20:19:27,TOKEN_EXCEEDED,1,33,BLOCK,HARD_BLOCK_TIER
R00006862,T0022,FREE,2025-01-03 21:06:02,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00006910,T0022,FREE,2025-01-03 21:41:35,TOKEN_EXCEEDED,2,35,BLOCK,HARD_BLOCK_TIER
R00006916,T0022,FREE,2025-01-03 21:48:37,TOKEN_EXCEEDED,3,36,BLOCK,HARD_BLOCK_TIER
R00006939,T0022,FREE,2025-01-03 22:11:09,TOKEN_EXCEEDED,1,37,BLOCK,HARD_BLOCK_TIER
R00006977,T0022,FREE,2025-01-03 22:41:24,TOKEN_EXCEEDED,2,38,BLOCK,HARD_BLOCK_TIER
R00006980,T0022,FREE,2025-01-03 22:43:16,TOKEN_EXCEEDED,3,39,BLOCK,HARD_BLOCK_TIER
R00001781,T0023,FREE,2025-01-01 17:13:25,TOKEN_EXCEEDED,3,37,GRACE,WITHIN_GRACE_0MIN
R00001881,T0023,FREE,2025-01-01 17:47:12,TOKEN_EXCEEDED,4,38,BLOCK,HARD_BLOCK_TIER
R00001893,T0023,FREE,2025-01-01 17:51:04,TOKEN_EXCEEDED,5,39,BLOCK,HARD_BLOCK_TIER
R00001903,T0023,FREE,2025-01-01 17:57:36,TOKEN_EXCEEDED,6,40,BLOCK,HARD_BLOCK_TIER
R00002015,T0023,FREE,2025-01-01 19:31:56,TOKEN_EXCEEDED,1,41,BLOCK,HARD_BLOCK_TIER
R00002062,T0023,FREE,2025-01-01 20:17:20,TOKEN_EXCEEDED,1,42,BLOCK,HARD_BLOCK_TIER
R00002126,T0023,FREE,2025-01-01 21:25:34,TOKEN_EXCEEDED,1,43,BLOCK,HARD_BLOCK_TIER
R00002124,T0023,FREE,2025-01-01 21:25:43,TOKEN_EXCEEDED,2,44,BLOCK,HARD_BLOCK_TIER
R00002187,T0023,FREE,2025-01-01 22:19:35,TOKEN_EXCEEDED,1,45,BLOCK,HARD_BLOCK_TIER
R00002199,T0023,FREE,2025-01-01 22:27:27,TOKEN_EXCEEDED,2,46,BLOCK,HARD_BLOCK_TIER
R00002255,T0023,FREE,2025-01-01 23:12:41,TOKEN_EXCEEDED,1,47,BLOCK,HARD_BLOCK_TIER
R00004761,T0023,FREE,2025-01-02 23:58:56,TOKEN_EXCEEDED,1,27,BLOCK,HARD_BLOCK_TIER
R00006255,T0023,FREE,2025-01-03 15:38:24,TOKEN_EXCEEDED,2,26,BLOCK,HARD_BLOCK_TIER
R00006258,T0023,FREE,2025-01-03 15:39:33,TOKEN_EXCEEDED,3,27,BLOCK,HARD_BLOCK_TIER
R00006313,T0023,FREE,2025-01-03 15:54:05,TOKEN_EXCEEDED,4,28,BLOCK,HARD_BLOCK_TIER
R00006321,T0023,FREE,2025-01-03 15:56:22,TOKEN_EXCEEDED,5,29,BLOCK,HARD_BLOCK_TIER
R00006382,T0023,FREE,2025-01-03 16:17:55,TOKEN_EXCEEDED,1,30,BLOCK,HARD_BLOCK_TIER
R00006458,T0023,FREE,2025-01-03 16:41:41,TOKEN_EXCEEDED,2,31,BLOCK,HARD_BLOCK_TIER
R00006494,T0023,FREE,2025-01-03 16:57:49,TOKEN_EXCEEDED,3,32,BLOCK,HARD_BLOCK_TIER
