violation_id,tenant_id,request_id,violation_timestamp,violation_type,violation_number,severity,flat_penalty,pct_penalty,penalty_amount,cumulative_penalty,enforcement_action
VN000871,T0021,R00007837,2025-01-03 03:06:59,HOURLY_EXCEEDED,241,CRITICAL,500.0,0.05,500.0,98410.0,SUSPEND_24HR
VN000872,T0021,R00007836,2025-01-03 03:06:59,HOURLY_EXCEEDED,242,CRITICAL,500.0,0.05,500.0,98910.0,SUSPEND_24HR
VN000873,T0021,R00007869,2025-01-03 03:07:06,HOURLY_EXCEEDED,243,CRITICAL,500.0,0.05,500.0,99410.0,SUSPEND_24HR
VN000874,T0021,R00007880,2025-01-03 03:07:12,HOURLY_EXCEEDED,244,CRITICAL,500.0,0.05,500.0,99910.0,SUSPEND_24HR
VN000875,T0021,R00007861,2025-01-03 03:07:13,HOURLY_EXCEEDED,245,CRITICAL,500.0,0.05,500.0,100410.0,SUSPEND_24HR
VN000876,T0021,R00007860,2025-01-03 03:07:20,HOURLY_EXCEEDED,246,CRITICAL,500.0,0.05,500.0,100910.0,SUSPEND_24HR
VN000877,T0021,R00007872,2025-01-03 03:07:21,HOURLY_EXCEEDED,247,CRITICAL,500.0,0.05,500.0,101410.0,SUSPEND_24HR
VN000878,T0021,R00007871,2025-01-03 03:07:25,HOURLY_EXCEEDED,248,CRITICAL,500.0,0.05,500.0,101910.0,SUSPEND_24HR
VN000879,T0021,R00007883,2025-01-03 03:07:27,HOURLY_EXCEEDED,249,CRITICAL,500.0,0.05,500.0,102410.0,SUSPEND_24HR
VN000880,T0021,R00007874,2025-01-03 03:07:29,HOURLY_EXCEEDED,250,CRITICAL,500.0,0.05,500.0,102910.0,SUSPEND_24HR
VN000881,T0021,R00007859,2025-01-03 03:07:30,HOURLY_EXCEEDED,251,CRITICAL,500.0,0.05,500.0,103410.0,SUSPEND_24HR
VN000882,T0021,R00007858,2025-01-03 03:07:32,HOURLY_EXCEEDED,252,CRITICAL,500.0,0.05,500.0,103910.0,SUSPEND_24HR
VN000883,T0021,R00007870,2025-01-03 03:07:36,HOURLY_EXCEEDED,253,CRITICAL,500.0,0.05,500.0,104410.0,SUSPEND_24HR
VN000884,T0021,R00007877,2025-01-03 03:07:38,HOURLY_EXCEEDED,254,CRITICAL,500.0,0.05,500.0,104910.0,SUSPEND_24HR
VN000885,T0021,R00007866,2025-01-03 03:07:40,HOURLY_EXCEEDED,255,CRITICAL,500.0,0.05,500.0,105410.0,SUSPEND_24HR
VN000886,T0021,R00007862,2025-01-03 03:07:43,HOURLY_EXCEEDED,256,CRITICAL,500.0,0.05,500.0,105910.0,SUSPEND_24HR
VN000887,T0021,R00007882,2025-01-03 03:07:44,HOURLY_EXCEEDED,257,CRITICAL,500.0,0.05,500.0,106410.0,SUSPEND_24HR
VN000888,T0021,R00007863,2025-01-03 03:07:44,HOURLY_EXCEEDED,258,CRITICAL,500.0,0.05,500.0,106910.0,SUSPEND_24HR
VN000889,T0021,R00007857,2025-01-03 03:07:46,HOURLY_EXCEEDED,259,CRITICAL,500.0,0.05,500.0,107410.0,SUSPEND_24HR
VN000890,T0021,R00007879,2025-01-03 03:07:46,HOURLY_EXCEEDED,260,CRITICAL,500.0,0.05,500.0,107910.0,SUSPEND_24HR
VN000891,T0021,R00007876,2025-01-03 03:07:47,HOURLY_EXCEEDED,261,CRITICAL,500.0,0.05,500.0,108410.0,SUSPEND_24HR
VN000892,T0021,R00007875,2025-01-03 03:07:48,HOURLY_EXCEEDED,262,CRITICAL,500.0,0.05,500.0,108910.0,SUSPEND_24HR
VN000893,T0021,R00007865,2025-01-03 03:07:48,HOURLY_EXCEEDED,263,CRITICAL,500.0,0.05,500.0,109410.0,SUSPEND_24HR
VN000894,T0021,R00007881,2025-01-03 03:07:50,HOURLY_EXCEEDED,264,CRITICAL,500.0,0.05,500.0,109910.0,SUSPEND_24HR
VN000895,T0021,R00007867,2025-01-03 03:07:55,HOURLY_EXCEEDED,265,CRITICAL,500.0,0.05,500.0,110410.0,SUSPEND_24HR
VN000896,T0021,R00007868,2025-01-03 03:07:57,HOURLY_EXCEEDED,266,CRITICAL,500.0,0.05,500.0,110910.0,SUSPEND_24HR
VN000897,T0021,R00007864,2025-01-03 03:07:57,HOURLY_EXCEEDED,267,CRITICAL,500.0,0.05,500.0,111410.0,SUSPEND_24HR
VN000898,T0021,R00007878,2025-01-03 03:07:58,HOURLY_EXCEEDED,268,CRITICAL,500.0,0.05,500.0,111910.0,SUSPEND_24HR
VN000899,T0021,R00007873,2025-01-03 03:07:59,HOURLY_EXCEEDED,269,CRITICAL,500.0,0.05,500.0,112410.0,SUSPEND_24HR
VN000900,T0021,R00007898,2025-01-03 03:08:00,HOURLY_EXCEEDED,270,CRITICAL,500.0,0.05,500.0,112910.0,SUSPEND_24HR
VN000901,T0021,R00007895,2025-01-03 03:08:04,HOURLY_EXCEEDED,271,CRITICAL,500.0,0.05,500.0,113410.0,SUSPEND_24HR
VN000902,T0021,R00007907,2025-01-03 03:08:05,HOURLY_EXCEEDED,272,CRITICAL,500.0,0.05,500.0,113910.0,SUSPEND_24HR
VN000903,T0021,R00007912,2025-01-03 03:08:07,HOURLY_EXCEEDED,273,CRITICAL,500.0,0.05,500.0,114410.0,SUSPEND_24HR
VN000904,T0021,R00007909,2025-01-03 03:08:12,HOURLY_EXCEEDED,274,CRITICAL,500.0,0.05,500.0,114910.0,SUSPEND_24HR
VN000905,T0021,R00007903,2025-01-03 03:08:14,HOURLY_EXCEEDED,275,CRITICAL,500.0,0.05,500.0,115410.0,SUSPEND_24HR
VN000906,T0021,R00007884,2025-01-03 03:08:17,HOURLY_EXCEEDED,276,CRITICAL,500.0,0.05,500.0,115910.0,SUSPEND_24HR
VN000907,T0021,R00007905,2025-01-03 03:08:18,HOURLY_EXCEEDED,277,CRITICAL,500.0,0.05,500.0,116410.0,SUSPEND_24HR
VN000908,T0021,R00007902,2025-01-03 03:08:18,HOURLY_EXCEEDED,278,CRITICAL,500.0,0.05,500.0,116910.0,SUSPEND_24HR
VN000909,T0021,R00007900,2025-01-03 03:08:21,HOURLY_EXCEEDED,279,CRITICAL,500.0,0.05,500.0,117410.0,SUSPEND_24HR
VN000910,T0021,R00007899,2025-01-03 03:08:22,HOURLY_EXCEEDED,280,CRITICAL,500.0,0.05,500.0,117910.0,SUSPEND_24HR
VN000911,T0021,R00007886,2025-01-03 03:08:24,HOURLY_EXCEEDED,281,CRITICAL,500.0,0.05,500.0,118410.0,SUSPEND_24HR
VN000912,T0021,R00007901,2025-01-03 03:08:25,HOURLY_EXCEEDED,282,CRITICAL,500.0,0.05,500.0,118910.0,SUSPEND_24HR
VN000913,T0021,R00007888,2025-01-03 03:08:26,HOURLY_EXCEEDED,283,CRITICAL,500.0,0.05,500.0,119410.0,SUSPEND_24HR
VN000914,T0021,R00007890,2025-01-03 03:08:29,HOURLY_EXCEEDED,284,CRITICAL,500.0,0.05,500.0,119910.0,SUSPEND_24HR
VN000915,T0021,R00007887,2025-01-03 03:08:31,HOURLY_EXCEEDED,285,CRITICAL,500.0,0.05,500.0,120410.0,SUSPEND_24HR
VN000916,T0021,R00007913,2025-01-03 03:08:31,HOURLY_EXCEEDED,286,CRITICAL,500.0,0.05,500.0,120910.0,SUSPEND_24HR
VN000917,T0021,R00007911,2025-01-03 03:08:32,HOURLY_EXCEEDED,287,CRITICAL,500.0,0.05,500.0,121410.0,SUSPEND_24HR
VN000918,T0021,R00007910,2025-01-03 03:08:32,HOURLY_EXCEEDED,288,CRITICAL,500.0,0.05,500.0,121910.0,SUSPEND_24HR
VN000919,T0021,R00007894,2025-01-03 03:08:35,HOURLY_EXCEEDED,289,CRITICAL,500.0,0.05,500.0,122410.0,SUSPEND_24HR
VN000920,T0021,R00007896,2025-01-03 03:08:35,HOURLY_EXCEEDED,290,CRITICAL,500.0,0.05,500.0,122910.0,SUSPEND_24HR
VN000921,T0021,R00007892,2025-01-03 03:08:38,HOURLY_EXCEEDED,291,CRITICAL,500.0,0.05,500.0,123410.0,SUSPEND_24HR
VN000922,T0021,R00007891,2025-01-03 03:08:42,HOURLY_EXCEEDED,292,CRITICAL,500.0,0.05,500.0,123910.0,SUSPEND_24HR
VN000923,T0021,R00007885,2025-01-03 03:08:43,HOURLY_EXCEEDED,293,CRITICAL,500.0,0.05,500.0,124410.0,SUSPEND_24HR
VN000924,T0021,R00007897,2025-01-03 03:08:44,HOURLY_EXCEEDED,294,CRITICAL,500.0,0.05,500.0,124910.0,SUSPEND_24HR
VN000925,T0021,R00007889,2025-01-03 03:08:51,HOURLY_EXCEEDED,295,CRITICAL,500.0,0.05,500.0,125410.0,SUSPEND_24HR
VN000926,T0021,R00007906,2025-01-03 03:08:52,HOURLY_EXCEEDED,296,CRITICAL,500.0,0.05,500.0,125910.0,SUSPEND_24HR
VN000927,T0021,R00007893,2025-01-03 03:08:54,HOURLY_EXCEEDED,297,CRITICAL,500.0,0.05,500.0,126410.0,SUSPEND_24HR
VN000928,T0021,R00007904,2025-01-03 03:08:54,HOURLY_EXCEEDED,298,CRITICAL,500.0,0.05,500.0,126910.0,SUSPEND_24HR
VN000929,T0021,R00007908,2025-01-03 03:08:59,HOURLY_EXCEEDED,299,CRITICAL,500.0,0.05,500.0,127410.0,SUSPEND_24HR
VN000930,T0021,R00007921,2025-01-03 03:09:04,HOURLY_EXCEEDED,300,CRITICAL,500.0,0.05,500.0,127910.0,SUSPEND_24HR
VN000931,T0021,R00007929,2025-01-03 03:09:07,HOURLY_EXCEEDED,301,CRITICAL,500.0,0.05,500.0,128410.0,SUSPEND_24HR
VN000932,T0021,R00007932,2025-01-03 03:09:10,HOURLY_EXCEEDED,302,CRITICAL,500.0,0.05,500.0,128910.0,SUSPEND_24HR
VN000933,T0021,R00007936,2025-01-03 03:09:16,HOURLY_EXCEEDED,303,CRITICAL,500.0,0.05,500.0,129410.0,SUSPEND_24HR
VN000934,T0021,R00007933,2025-01-03 03:09:19,HOURLY_EXCEEDED,304,CRITICAL,500.0,0.05,500.0,129910.0,SUSPEND_24HR
VN000935,T0021,R00007918,2025-01-03 03:09:21,HOURLY_EXCEEDED,305,CRITICAL,500.0,0.05,500.0,130410.0,SUSPEND_24HR
VN000936,T0021,R00007923,2025-01-03 03:09:22,HOURLY_EXCEEDED,306,CRITICAL,500.0,0.05,500.0,130910.0,SUSPEND_24HR
VN000937,T0021,R00007922,2025-01-03 03:09:23,HOURLY_EXCEEDED,307,CRITICAL,500.0,0.05,500.0,131410.0,SUSPEND_24HR
VN000938,T0021,R00007939,2025-01-03 03:09:23,HOURLY_EXCEEDED,308,CRITICAL,500.0,0.05,500.0,131910.0,SUSPEND_24HR
VN000939,T0021,R00007920,2025-01-03 03:09:25,HOURLY_EXCEEDED,309,CRITICAL,500.0,0.05,500.0,132410.0,SUSPEND_24HR
VN000940,T0021,R00007916,2025-01-03 03:09:26,HOURLY_EXCEEDED,310,CRITICAL,500.0,0.05,500.0,132910.0,SUSPEND_24HR
VN000941,T0021,R00007928,2025-01-03 03:09:33,HOURLY_EXCEEDED,311,CRITICAL,500.0,0.05,500.0,133410.0,SUSPEND_24HR
VN000942,T0021,R00007926,2025-01-03 03:09:34,HOURLY_EXCEEDED,312,CRITICAL,500.0,0.05,500.0,133910.0,SUSPEND_24HR
VN000943,T0021,R00007927,2025-01-03 03:09:38,HOURLY_EXCEEDED,313,CRITICAL,500.0,0.05,500.0,134410.0,SUSPEND_24HR
VN000944,T0021,R00007925,2025-01-03 03:09:39,HOURLY_EXCEEDED,314,CRITICAL,500.0,0.05,500.0,134910.0,SUSPEND_24HR
VN000945,T0021,R00007938,2025-01-03 03:09:40,HOURLY_EXCEEDED,315,CRITICAL,500.0,0.05,500.0,135410.0,SUSPEND_24HR
VN000946,T0021,R00007919,2025-01-03 03:09:44,HOURLY_EXCEEDED,316,CRITICAL,500.0,0.05,500.0,135910.0,SUSPEND_24HR
VN000947,T0021,R00007937,2025-01-03 03:09:49,HOURLY_EXCEEDED,317,CRITICAL,500.0,0.05,500.0,136410.0,SUSPEND_24HR
VN000948,T0021,R00007924,2025-01-03 03:09:51,HOURLY_EXCEEDED,318,CRITICAL,500.0,0.05,500.0,136910.0,SUSPEND_24HR
VN000949,T0021,R00007934,2025-01-03 03:09:53,HOURLY_EXCEEDED,319,CRITICAL,500.0,0.05,500.0,137410.0,SUSPEND_24HR
VN000950,T0021,R00007915,2025-01-03 03:09:55,HOURLY_EXCEEDED,320,CRITICAL,500.0,0.05,500.0,137910.0,SUSPEND_24HR
VN000951,T0021,R00007931,2025-01-03 03:09:57,HOURLY_EXCEEDED,321,CRITICAL,500.0,0.05,500.0,138410.0,SUSPEND_24HR
VN000952,T0021,R00007930,2025-01-03 03:09:58,HOURLY_EXCEEDED,322,CRITICAL,500.0,0.05,500.0,138910.0,SUSPEND_24HR
VN000953,T0021,R00007935,2025-01-03 03:09:58,HOURLY_EXCEEDED,323,CRITICAL,500.0,0.05,500.0,139410.0,SUSPEND_24HR
VN000954,T0021,R00007917,2025-01-03 03:09:59,HOURLY_EXCEEDED,324,CRITICAL,500.0,0.05,500.0,139910.0,SUSPEND_24HR
VN000955,T0021,R00007914,2025-01-03 03:09:59,HOURLY_EXCEEDED,325,CRITICAL,500.0,0.05,500.0,140410.0,SUSPEND_24HR
VN000956,T0021,R00007944,2025-01-03 03:10:01,HOURLY_EXCEEDED,326,CRITICAL,500.0,0.05,500.0,140910.0,SUSPEND_24HR
VN000957,T0021,R00007949,2025-01-03 03:10:03,HOURLY_EXCEEDED,327,CRITICAL,500.0,0.05,500.0,141410.0,SUSPEND_24HR
VN000958,T0021,R00007942,2025-01-03 03:10:04,HOURLY_EXCEEDED,328,CRITICAL,500.0,0.05,500.0,141910.0,SUSPEND_24HR
VN000959,T0021,R00007952,2025-01-03 03:10:04,HOURLY_EXCEEDED,329,CRITICAL,500.0,0.05,500.0,142410.0,SUSPEND_24HR
VN000960,T0021,R00007950,2025-01-03 03:10:05,HOURLY_EXCEEDED,330,CRITICAL,500.0,0.05,500.0,142910.0,SUSPEND_24HR
VN000961,T0021,R00007971,2025-01-03 03:10:07,HOURLY_EXCEEDED,331,CRITICAL,500.0,0.05,500.0,143410.0,SUSPEND_24HR
VN000962,T0021,R00007955,2025-01-03 03:10:08,HOURLY_EXCEEDED,332,CRITICAL,500.0,0.05,500.0,143910.0,SUSPEND_24HR
VN000963,T0021,R00007959,2025-01-03 03:10:08,HOURLY_EXCEEDED,333,CRITICAL,500.0,0.05,500.0,144410.0,SUSPEND_24HR
VN000964,T0021,R00007951,2025-01-03 03:10:11,HOURLY_EXCEEDED,334,CRITICAL,500.0,0.05,500.0,144910.0,SUSPEND_24HR
VN000965,T0021,R00007956,2025-01-03 03:10:12,HOURLY_EXCEEDED,335,CRITICAL,500.0,0.05,500.0,145410.0,SUSPEND_24HR
VN000966,T0021,R00007964,2025-01-03 03:10:13,HOURLY_EXCEEDED,336,CRITICAL,500.0,0.05,500.0,145910.0,SUSPEND_24HR
VN000967,T0021,R00007960,2025-01-03 03:10:13,HOURLY_EXCEEDED,337,CRITICAL,500.0,0.05,500.0,146410.0,SUSPEND_24HR
VN000968,T0021,R00007953,2025-01-03 03:10:16,HOURLY_EXCEEDED,338,CRITICAL,500.0,0.05,500.0,146910.0,SUSPEND_24HR
VN000969,T0021,R00007945,2025-01-03 03:10:17,HOURLY_EXCEEDED,339,CRITICAL,500.0,0.05,500.0,147410.0,SUSPEND_24HR
VN000970,T0021,R00007961,2025-01-03 03:10:21,HOURLY_EXCEEDED,340,CRITICAL,500.0,0.05,500.0,147910.0,SUSPEND_24HR
VN000971,T0021,R00007957,2025-01-03 03:10:22,HOURLY_EXCEEDED,341,CRITICAL,500.0,0.05,500.0,148410.0,SUSPEND_24HR
VN000972,T0021,R00007967,2025-01-03 03:10:23,HOURLY_EXCEEDED,342,CRITICAL,500.0,0.05,500.0,148910.0,SUSPEND_24HR
VN000973,T0021,R00007958,2025-01-03 03:10:24,HOURLY_EXCEEDED,343,CRITICAL,500.0,0.05,500.0,149410.0,SUSPEND_24HR
VN000974,T0021,R00007948,2025-01-03 03:10:32,HOURLY_EXCEEDED,344,CRITICAL,500.0,0.05,500.0,149910.0,SUSPEND_24HR
VN000975,T0021,R00007963,2025-01-03 03:10:35,HOURLY_EXCEEDED,345,CRITICAL,500.0,0.05,500.0,150410.0,SUSPEND_24HR
VN000976,T0021,R00007966,2025-01-03 03:10:42,HOURLY_EXCEEDED,346,CRITICAL,500.0,0.05,500.0,150910.0,SUSPEND_24HR
VN000977,T0021,R00007943,2025-01-03 03:10:45,HOURLY_EXCEEDED,347,CRITICAL,500.0,0.05,500.0,151410.0,SUSPEND_24HR
VN000978,T0021,R00007947,2025-01-03 03:10:45,HOURLY_EXCEEDED,348,CRITICAL,500.0,0.05,500.0,151910.0,SUSPEND_24HR
VN000979,T0021,R00007954,2025-01-03 03:10:45,HOURLY_EXCEEDED,349,CRITICAL,500.0,0.05,500.0,152410.0,SUSPEND_24HR
VN000980,T0021,R00007970,2025-01-03 03:10:45,HOURLY_EXCEEDED,350,CRITICAL,500.0,0.05,500.0,152910.0,SUSPEND_24HR
VN000981,T0021,R00007962,2025-01-03 03:10:45,HOURLY_EXCEEDED,351,CRITICAL,500.0,0.05,500.0,153410.0,SUSPEND_24HR
VN000982,T0021,R00007946,2025-01-03 03:10:46,HOURLY_EXCEEDED,352,CRITICAL,500.0,0.05,500.0,153910.0,SUSPEND_24HR
VN000983,T0021,R00007969,2025-01-03 03:10:47,HOURLY_EXCEEDED,353,CRITICAL,500.0,0.05,500.0,154410.0,SUSPEND_24HR
VN000984,T0021,R00007941,2025-01-03 03:10:50,HOURLY_EXCEEDED,354,CRITICAL,500.0,0.05,500.0,154910.0,SUSPEND_24HR
VN000985,T0021,R00007965,2025-01-03 03:10:50,HOURLY_EXCEEDED,355,CRITICAL,500.0,0.05,500.0,155410.0,SUSPEND_24HR
VN000986,T0021,R00007968,2025-01-03 03:10:59,HOURLY_EXCEEDED,356,CRITICAL,500.0,0.05,500.0,155910.0,SUSPEND_24HR
VN000987,T0021,R00007940,2025-01-03 03:10:59,HOURLY_EXCEEDED,357,CRITICAL,500.0,0.05,500.0,156410.0,SUSPEND_24HR
VN000988,T0021,R00008001,2025-01-03 03:11:00,HOURLY_EXCEEDED,358,CRITICAL,500.0,0.05,500.0,156910.0,SUSPEND_24HR
VN000989,T0021,R00008010,2025-01-03 03:11:01,HOURLY_EXCEEDED,359,CRITICAL,500.0,0.05,500.0,157410.0,SUSPEND_24HR
VN000990,T0021,R00007993,2025-01-03 03:11:01,HOURLY_EXCEEDED,360,CRITICAL,500.0,0.05,500.0,157910.0,SUSPEND_24HR
VN000991,T0021,R00007987,2025-01-03 03:11:03,HOURLY_EXCEEDED,361,CRITICAL,500.0,0.05,500.0,158410.0,SUSPEND_24HR
VN000992,T0021,R00007975,2025-01-03 03:11:04,HOURLY_EXCEEDED,362,CRITICAL,500.0,0.05,500.0,158910.0,SUSPEND_24HR
VN000993,T0021,R00007991,2025-01-03 03:11:08,HOURLY_EXCEEDED,363,CRITICAL,500.0,0.05,500.0,159410.0,SUSPEND_24HR
VN000994,T0021,R00007985,2025-01-03 03:11:10,HOURLY_EXCEEDED,364,CRITICAL,500.0,0.05,500.0,159910.0,SUSPEND_24HR
VN000995,T0021,R00008006,2025-01-03 03:11:12,HOURLY_EXCEEDED,365,CRITICAL,500.0,0.05,500.0,160410.0,SUSPEND_24HR
VN000996,T0021,R00007994,2025-01-03 03:11:14,HOURLY_EXCEEDED,366,CRITICAL,500.0,0.05,500.0,160910.0,SUSPEND_24HR
VN000997,T0021,R00007986,2025-01-03 03:11:14,HOURLY_EXCEEDED,367,CRITICAL,500.0,0.05,500.0,161410.0,SUSPEND_24HR
VN000998,T0021,R00007981,2025-01-03 03:11:15,HOURLY_EXCEEDED,368,CRITICAL,500.0,0.05,500.0,161910.0,SUSPEND_24HR
VN000999,T0021,R00008004,2025-01-03 03:11:17,HOURLY_EXCEEDED,369,CRITICAL,500.0,0.05,500.0,162410.0,SUSPEND_24HR
VN001000,T0021,R00007982,2025-01-03 03:11:17,HOURLY_EXCEEDED,370,CRITICAL,500.0,0.05,500.0,162910.0,SUSPEND_24HR
VN001001,T0021,R00008002,2025-01-03 03:11:19,HOURLY_EXCEEDED,371,CRITICAL,500.0,0.05,500.0,163410.0,SUSPEND_24HR
VN001002,T0021,R00007989,2025-01-03 03:11:20,HOURLY_EXCEEDED,372,CRITICAL,500.0,0.05,500.0,163910.0,SUSPEND_24HR
VN001003,T0021,R00007983,2025-01-03 03:11:22,HOURLY_EXCEEDED,373,CRITICAL,500.0,0.05,500.0,164410.0,SUSPEND_24HR
VN001004,T0021,R00007995,2025-01-03 03:11:24,HOURLY_EXCEEDED,374,CRITICAL,500.0,0.05,500.0,164910.0,SUSPEND_24HR
VN001005,T0021,R00007984,2025-01-03 03:11:33,HOURLY_EXCEEDED,375,CRITICAL,500.0,0.05,500.0,165410.0,SUSPEND_24HR
VN001006,T0021,R00007996,2025-01-03 03:11:34,HOURLY_EXCEEDED,376,CRITICAL,500.0,0.05,500.0,165910.0,SUSPEND_24HR
VN001007,T0021,R00007999,2025-01-03 03:11:35,HOURLY_EXCEEDED,377,CRITICAL,500.0,0.05,500.0,166410.0,SUSPEND_24HR
VN001008,T0021,R00007997,2025-01-03 03:11:36,HOURLY_EXCEEDED,378,CRITICAL,500.0,0.05,500.0,166910.0,SUSPEND_24HR
VN001009,T0021,R00007979,2025-01-03 03:11:36,HOURLY_EXCEEDED,379,CRITICAL,500.0,0.05,500.0,167410.0,SUSPEND_24HR
VN001010,T0021,R00008003,2025-01-03 03:11:38,HOURLY_EXCEEDED,380,CRITICAL,500.0,0.05,500.0,167910.0,SUSPEND_24HR
VN001011,T0021,R00007998,2025-01-03 03:11:39,HOURLY_EXCEEDED,381,CRITICAL,500.0,0.05,500.0,168410.0,SUSPEND_24HR
VN001012,T0021,R00008008,2025-01-03 03:11:39,HOURLY_EXCEEDED,382,CRITICAL,500.0,0.05,500.0,168910.0,SUSPEND_24HR
VN001013,T0021,R00007992,2025-01-03 03:11:39,HOURLY_EXCEEDED,383,CRITICAL,500.0,0.05,500.0,169410.0,SUSPEND_24HR
VN001014,T0021,R00007988,2025-01-03 03:11:40,HOURLY_EXCEEDED,384,CRITICAL,500.0,0.05,500.0,169910.0,SUSPEND_24HR
VN001015,T0021,R00007976,2025-01-03 03:11:40,HOURLY_EXCEEDED,385,CRITICAL,500.0,0.05,500.0,170410.0,SUSPEND_24HR
VN001016,T0021,R00007990,2025-01-03 03:11:41,HOURLY_EXCEEDED,386,CRITICAL,500.0,0.05,500.0,170910.0,SUSPEND_24HR
VN001017,T0021,R00007974,2025-01-03 03:11:42,HOURLY_EXCEEDED,387,CRITICAL,500.0,0.05,500.0,171410.0,SUSPEND_24HR
VN001018,T0021,R00007977,2025-01-03 03:11:42,HOURLY_EXCEEDED,388,CRITICAL,500.0,0.05,500.0,171910.0,SUSPEND_24HR
VN001019,T0021,R00008011,2025-01-03 03:11:44,HOURLY_EXCEEDED,389,CRITICAL,500.0,0.05,500.0,172410.0,SUSPEND_24HR
VN001020,T0021,R00008007,2025-01-03 03:11:46,HOURLY_EXCEEDED,390,CRITICAL,500.0,0.05,500.0,172910.0,SUSPEND_24HR
VN001021,T0021,R00008000,2025-01-03 03:11:47,HOURLY_EXCEEDED,391,CRITICAL,500.0,0.05,500.0,173410.0,SUSPEND_24HR
VN001022,T0021,R00008009,2025-01-03 03:11:49,HOURLY_EXCEEDED,392,CRITICAL,500.0,0.05,500.0,173910.0,SUSPEND_24HR
VN001023,T0021,R00007980,2025-01-03 03:11:51,HOURLY_EXCEEDED,393,CRITICAL,500.0,0.05,500.0,174410.0,SUSPEND_24HR
VN001024,T0021,R00007973,2025-01-03 03:11:51,HOURLY_EXCEEDED,394,CRITICAL,500.0,0.05,500.0,174910.0,SUSPEND_24HR
VN001025,T0021,R00008005,2025-01-03 03:11:51,HOURLY_EXCEEDED,395,CRITICAL,500.0,0.05,500.0,175410.0,SUSPEND_24HR
VN001026,T0021,R00007972,2025-01-03 03:11:54,HOURLY_EXCEEDED,396,CRITICAL,500.0,0.05,500.0,175910.0,SUSPEND_24HR
VN001027,T0021,R00007978,2025-01-03 03:11:59,HOURLY_EXCEEDED,397,CRITICAL,500.0,0.05,500.0,176410.0,SUSPEND_24HR
VN001028,T0021,R00008027,2025-01-03 03:12:04,HOURLY_EXCEEDED,398,CRITICAL,500.0,0.05,500.0,176910.0,SUSPEND_24HR
VN001029,T0021,R00008024,2025-01-03 03:12:13,HOURLY_EXCEEDED,399,CRITICAL,500.0,0.05,500.0,177410.0,SUSPEND_24HR
VN001030,T0021,R00008019,2025-01-03 03:12:13,HOURLY_EXCEEDED,400,CRITICAL,500.0,0.05,500.0,177910.0,SUSPEND_24HR
VN001031,T0021,R00008017,2025-01-03 03:12:13,HOURLY_EXCEEDED,401,CRITICAL,500.0,0.05,500.0,178410.0,SUSPEND_24HR
VN001032,T0021,R00008033,2025-01-03 03:12:22,HOURLY_EXCEEDED,402,CRITICAL,500.0,0.05,500.0,178910.0,SUSPEND_24HR
VN001033,T0021,R00008020,2025-01-03 03:12:22,HOURLY_EXCEEDED,403,CRITICAL,500.0,0.05,500.0,179410.0,SUSPEND_24HR
VN001034,T0021,R00008032,2025-01-03 03:12:22,HOURLY_EXCEEDED,404,CRITICAL,500.0,0.05,500.0,179910.0,SUSPEND_24HR
VN001035,T0021,R00008016,2025-01-03 03:12:22,HOURLY_EXCEEDED,405,CRITICAL,500.0,0.05,500.0,180410.0,SUSPEND_24HR
VN001036,T0021,R00008038,2025-01-03 03:12:25,HOURLY_EXCEEDED,406,CRITICAL,500.0,0.05,500.0,180910.0,SUSPEND_24HR
VN001037,T0021,R00008023,2025-01-03 03:12:26,HOURLY_EXCEEDED,407,CRITICAL,500.0,0.05,500.0,181410.0,SUSPEND_24HR
VN001038,T0021,R00008021,2025-01-03 03:12:27,HOURLY_EXCEEDED,408,CRITICAL,500.0,0.05,500.0,181910.0,SUSPEND_24HR
VN001039,T0021,R00008031,2025-01-03 03:12:27,HOURLY_EXCEEDED,409,CRITICAL,500.0,0.05,500.0,182410.0,SUSPEND_24HR
VN001040,T0021,R00008034,2025-01-03 03:12:31,HOURLY_EXCEEDED,410,CRITICAL,500.0,0.05,500.0,182910.0,SUSPEND_24HR
VN001041,T0021,R00008018,2025-01-03 03:12:31,HOURLY_EXCEEDED,411,CRITICAL,500.0,0.05,500.0,183410.0,SUSPEND_24HR
VN001042,T0021,R00008030,2025-01-03 03:12:31,HOURLY_EXCEEDED,412,CRITICAL,500.0,0.05,500.0,183910.0,SUSPEND_24HR
VN001043,T0021,R00008037,2025-01-03 03:12:35,HOURLY_EXCEEDED,413,CRITICAL,500.0,0.05,500.0,184410.0,SUSPEND_24HR
VN001044,T0021,R00008025,2025-01-03 03:12:35,HOURLY_EXCEEDED,414,CRITICAL,500.0,0.05,500.0,184910.0,SUSPEND_24HR
VN001045,T0021,R00008015,2025-01-03 03:12:38,HOURLY_EXCEEDED,415,CRITICAL,500.0,0.05,500.0,185410.0,SUSPEND_24HR
VN001046,T0021,R00008012,2025-01-03 03:12:40,HOURLY_EXCEEDED,416,CRITICAL,500.0,0.05,500.0,185910.0,SUSPEND_24HR
VN001047,T0021,R00008036,2025-01-03 03:12:46,HOURLY_EXCEEDED,417,CRITICAL,500.0,0.05,500.0,186410.0,SUSPEND_24HR
VN001048,T0021,R00008013,2025-01-03 03:12:48,HOURLY_EXCEEDED,418,CRITICAL,500.0,0.05,500.0,186910.0,SUSPEND_24HR
