request_id,tenant_id,endpoint_id,timestamp,effective_tokens,cost_multiplier,effective_cost,quota_bucket,hourly_count,daily_count,daily_tokens,within_limit,throttle_reason,billable
R00002566,T0004,POST:/api/v1/search/advanced,2025-01-02 07:41:05,773,5.0,3865.0,2025-01-02,1,3,898,YES,,YES
R00002567,T0009,POST:/api/v1/users,2025-01-02 07:42:41,138,2.0,276.0,2025-01-02,2,3,285,YES,,YES
R00002568,T0017,POST:/api/v1/webhooks,2025-01-02 07:43:56,64,2.0,128.0,2025-01-02,1,3,73,YES,,YES
R00002569,T0046,GET:/api/v1/config,2025-01-02 07:44:03,1,0.5,0.5,2025-01-02,1,3,4058,YES,,NO
R00002570,T0026,POST:/api/v1/ai/completion,2025-01-02 07:44:49,2825,15.0,42375.0,2025-01-02,3,8,6106,YES,,YES
R00002572,T0028,GET:/api/v1/config,2025-01-02 07:45:16,2,0.5,1.0,2025-01-02,1,3,834,YES,,NO
R00002571,T0051,DELETE:/api/v1/users/{id},2025-01-02 07:45:28,44,2.0,88.0,2025-01-02,2,4,9211,YES,,YES
R00002575,T0007,POST:/api/v1/search/advanced,2025-01-02 07:46:05,472,5.0,2360.0,2025-01-02,3,5,1499,YES,,YES
R00002573,T0052,PUT:/api/v1/users/{id},2025-01-02 07:46:07,33,2.0,66.0,2025-01-02,2,6,618,YES,,YES
R00002574,T0052,GET:/api/v1/health,2025-01-02 07:46:13,2,0.1,0.2,2025-01-02,3,7,620,YES,,NO
R00002576,T0035,GET:/api/v1/users,2025-01-02 07:47:46,17,1.0,17.0,2025-01-02,1,8,16118,YES,,YES
R00002578,T0033,GET:/api/v1/users,2025-01-02 07:48:15,10,1.0,10.0,2025-01-02,2,2,18,YES,,YES
R00002577,T0038,GET:/api/v1/users,2025-01-02 07:48:21,16,1.0,16.0,2025-01-02,3,6,291,YES,,YES
R00002579,T0004,GET:/api/v1/health,2025-01-02 07:49:33,1,0.1,0.1,2025-01-02,2,4,899,YES,,NO
R00002580,T0052,GET:/api/v1/search,2025-01-02 07:52:12,72,3.0,216.0,2025-01-02,4,8,692,YES,,YES
R00002582,T0032,GET:/api/v1/users,2025-01-02 07:53:00,6,1.0,6.0,2025-01-02,2,5,3436,YES,,YES
R00002581,T0035,GET:/api/v1/config,2025-01-02 07:53:28,10,0.5,5.0,2025-01-02,2,9,16128,YES,,NO
R00002583,T0011,GET:/api/v1/health,2025-01-02 07:54:28,1,0.1,0.1,2025-01-02,1,7,114,YES,,NO
R00002584,T0028,GET:/api/v1/config,2025-01-02 07:54:37,4,0.5,2.0,2025-01-02,2,4,838,YES,,NO
R00002585,T0045,GET:/api/v1/config,2025-01-02 07:55:03,6,0.5,3.0,2025-01-02,2,5,2481,YES,,NO
R00002586,T0007,DELETE:/api/v1/users/{id},2025-01-02 07:56:37,23,2.0,46.0,2025-01-02,4,6,1522,YES,,YES
R00002587,T0004,POST:/api/v1/search/advanced,2025-01-02 07:57:29,542,5.0,2710.0,2025-01-02,3,5,1441,YES,,YES
R00002588,T0048,GET:/api/v1/analytics,2025-01-02 07:58:34,560,5.0,2800.0,2025-01-02,2,5,2111,YES,,YES
R00002589,T0037,GET:/api/v1/health,2025-01-02 08:01:40,2,0.1,0.2,2025-01-02,1,6,921,YES,,NO
R00002591,T0033,GET:/api/v1/users,2025-01-02 08:02:41,8,1.0,8.0,2025-01-02,1,3,26,YES,,YES
R00002590,T0043,POST:/api/v1/ai/image,2025-01-02 08:02:50,20481,20.0,409620.0,2025-01-02,1,2,20539,YES,,YES
R00002593,T0038,POST:/api/v1/search/advanced,2025-01-02 08:03:26,694,5.0,3470.0,2025-01-02,1,7,985,YES,,YES
R00002592,T0026,GET:/api/v1/health,2025-01-02 08:03:31,1,0.1,0.1,2025-01-02,1,9,6107,YES,,NO
R00002594,T0059,POST:/api/v1/search/advanced,2025-01-02 08:05:13,702,5.0,3510.0,2025-01-02,1,5,17717,YES,,YES
R00002595,T0037,PUT:/api/v1/users/{id},2025-01-02 08:07:11,30,2.0,60.0,2025-01-02,2,7,951,YES,,YES
R00002596,T0048,POST:/api/v1/batch,2025-01-02 08:07:37,560,8.0,4480.0,2025-01-02,1,6,2671,YES,,YES
R00002597,T0029,GET:/api/v1/config,2025-01-02 08:08:52,9,0.5,4.5,2025-01-02,1,5,2313,YES,,NO
R00002598,T0055,POST:/api/v1/ai/image,2025-01-02 08:10:01,6875,20.0,137500.0,2025-01-02,1,7,34788,YES,,YES
R00002599,T0053,POST:/api/v1/webhooks,2025-01-02 08:11:06,48,2.0,96.0,2025-01-02,1,3,1830,YES,,YES
R00002603,T0058,POST:/api/v1/users,2025-01-02 08:13:01,0,2.0,0.0,2025-01-02,1,7,12586,YES,,NO
R00002604,T0033,GET:/api/v1/users,2025-01-02 08:13:04,11,1.0,11.0,2025-01-02,2,4,37,YES,,YES
R00002602,T0049,GET:/api/v1/analytics,2025-01-02 08:13:32,382,5.0,1910.0,2025-01-02,1,7,1685,YES,,YES
R00002600,T0043,GET:/api/v1/analytics,2025-01-02 08:13:51,350,5.0,1750.0,2025-01-02,2,3,20889,YES,,YES
R00002601,T0060,POST:/api/v1/ai/embedding,2025-01-02 08:13:51,874,8.0,6992.0,2025-01-02,1,7,27305,YES,,YES
R00002605,T0020,GET:/api/v1/reports,2025-01-02 08:15:07,258,4.0,1032.0,2025-01-02,1,6,2792,YES,,YES
R00002606,T0048,POST:/api/v1/webhooks,2025-01-02 08:15:28,41,2.0,82.0,2025-01-02,2,7,2712,YES,,YES
R00002607,T0001,GET:/api/v1/reports,2025-01-02 08:16:01,284,4.0,1136.0,2025-01-02,1,4,639,YES,,YES
R00002608,T0021,POST:/api/v1/search/advanced,2025-01-02 08:18:53,603,5.0,3015.0,2025-01-02,1,8,2036,YES,,YES
R00002610,T0033,POST:/api/v1/webhooks,2025-01-02 08:19:37,62,2.0,124.0,2025-01-02,3,5,99,YES,,YES
R00002609,T0006,DELETE:/api/v1/users/{id},2025-01-02 08:19:48,19,2.0,38.0,2025-01-02,1,3,58,YES,,YES
R00002611,T0028,POST:/api/v1/reports/generate,2025-01-02 08:20:29,1558,10.0,15580.0,2025-01-02,1,5,2396,YES,,YES
R00002612,T0043,POST:/api/v1/webhooks,2025-01-02 08:21:40,21,2.0,42.0,2025-01-02,3,4,20910,YES,,YES
R00002614,T0028,GET:/api/v1/users,2025-01-02 08:23:41,11,1.0,11.0,2025-01-02,2,6,2407,YES,,YES
R00002613,T0015,POST:/api/v1/batch,2025-01-02 08:23:50,448,8.0,3584.0,2025-01-02,1,4,1710,YES,,YES
R00002615,T0058,POST:/api/v1/webhooks,2025-01-02 08:25:14,57,2.0,114.0,2025-01-02,2,8,12643,YES,,YES
R00002616,T0050,POST:/api/v1/webhooks,2025-01-02 08:25:54,51,2.0,102.0,2025-01-02,1,6,361,YES,,YES
R00002618,T0025,GET:/api/v1/search,2025-01-02 08:26:16,96,3.0,288.0,2025-01-02,1,9,2866,YES,,YES
R00002617,T0041,GET:/api/v1/users,2025-01-02 08:26:26,6,1.0,6.0,2025-01-02,1,4,7662,YES,,YES
R00002619,T0029,GET:/api/v1/reports,2025-01-02 08:27:28,186,4.0,744.0,2025-01-02,2,6,2499,YES,,YES
R00002620,T0010,GET:/api/v1/users/{id},2025-01-02 08:28:37,5,1.0,5.0,2025-01-02,1,6,3365,YES,,NO
R00002621,T0035,POST:/api/v1/users,2025-01-02 08:29:36,75,2.0,150.0,2025-01-02,1,10,16203,YES,,YES
R00002622,T0026,GET:/api/v1/reports,2025-01-02 08:29:39,124,4.0,496.0,2025-01-02,2,10,6231,YES,,YES
R00002623,T0017,GET:/api/v1/search,2025-01-02 08:29:48,155,3.0,465.0,2025-01-02,1,4,228,YES,,YES
R00002624,T0040,GET:/api/v1/config,2025-01-02 08:30:04,2,0.5,1.0,2025-01-02,1,9,18052,YES,,NO
R00002625,T0049,POST:/api/v1/ai/image,2025-01-02 08:30:42,9433,20.0,188660.0,2025-01-02,2,8,11118,YES,,YES
R00002626,T0056,PUT:/api/v1/users/{id},2025-01-02 08:33:14,24,2.0,48.0,2025-01-02,1,5,10898,YES,,YES
R00002629,T0032,GET:/api/v1/users/{id},2025-01-02 08:35:06,6,1.0,6.0,2025-01-02,1,6,3442,YES,,YES
R00002628,T0050,GET:/api/v1/config,2025-01-02 08:35:10,7,0.5,3.5,2025-01-02,2,7,368,YES,,NO
R00002627,T0022,GET:/api/v1/users/{id},2025-01-02 08:35:58,3,1.0,3.0,2025-01-02,1,6,133,YES,,YES
R00002630,T0045,DELETE:/api/v1/users/{id},2025-01-02 08:36:36,19,2.0,38.0,2025-01-02,1,6,2500,YES,,YES
R00002631,T0048,GET:/api/v1/reports,2025-01-02 08:38:47,101,4.0,404.0,2025-01-02,3,8,2813,YES,,NO
R00002632,T0039,POST:/api/v1/reports/generate,2025-01-02 08:39:40,1665,10.0,16650.0,2025-01-02,1,5,7049,YES,,YES
R00002633,T0030,GET:/api/v1/config,2025-01-02 08:41:17,6,0.5,3.0,2025-01-02,1,1,6,YES,,NO
R00002634,T0055,POST:/api/v1/ai/image,2025-01-02 08:42:53,10680,20.0,213600.0,2025-01-02,2,8,45468,YES,,YES
R00002635,T0041,GET:/api/v1/search,2025-01-02 08:43:27,75,3.0,225.0,2025-01-02,2,5,7737,YES,,YES
R00002636,T0038,GET:/api/v1/search,2025-01-02 08:45:28,90,3.0,270.0,2025-01-02,2,8,1075,YES,,YES
R00002637,T0045,POST:/api/v1/webhooks,2025-01-02 08:46:21,20,2.0,40.0,2025-01-02,2,7,2520,YES,,YES
R00002638,T0004,POST:/api/v1/users,2025-01-02 08:46:46,57,2.0,114.0,2025-01-02,1,6,1498,YES,,YES
R00002639,T0044,GET:/api/v1/health,2025-01-02 08:47:15,0,0.1,0.0,2025-01-02,1,5,1313,YES,,NO
R00002640,T0003,DELETE:/api/v1/users/{id},2025-01-02 08:48:05,22,2.0,44.0,2025-01-02,1,3,63,YES,,YES
R00002641,T0039,POST:/api/v1/reports/generate,2025-01-02 08:48:51,2791,10.0,27910.0,2025-01-02,2,6,9840,YES,,YES
R00002642,T0027,POST:/api/v1/ai/embedding,2025-01-02 08:49:06,1305,8.0,10440.0,2025-01-02,1,6,2869,YES,,YES
R00002643,T0039,GET:/api/v1/users,2025-01-02 08:50:03,5,1.0,5.0,2025-01-02,3,7,9845,YES,,YES
R00002644,T0020,GET:/api/v1/reports,2025-01-02 08:50:11,150,4.0,600.0,2025-01-02,2,7,2942,YES,,YES
R00002646,T0027,GET:/api/v1/users,2025-01-02 08:51:16,14,1.0,14.0,2025-01-02,2,7,2883,YES,,YES
R00002647,T0056,GET:/api/v1/search,2025-01-02 08:51:21,226,3.0,678.0,2025-01-02,2,6,11124,YES,,YES
R00002645,T0044,GET:/api/v1/config,2025-01-02 08:51:47,7,0.5,3.5,2025-01-02,2,6,1320,YES,,NO
R00002648,T0051,POST:/api/v1/ai/completion,2025-01-02 08:52:14,4232,15.0,63480.0,2025-01-02,1,5,13443,YES,,YES
R00002651,T0041,DELETE:/api/v1/users/{id},2025-01-02 08:53:14,25,2.0,50.0,2025-01-02,3,6,7762,YES,,YES
R00002650,T0055,GET:/api/v1/analytics,2025-01-02 08:53:21,281,5.0,1405.0,2025-01-02,3,9,45749,YES,,YES
R00002649,T0016,GET:/api/v1/config,2025-01-02 08:53:51,3,0.5,1.5,2025-01-02,1,4,2608,YES,,NO
R00002652,T0044,POST:/api/v1/search/advanced,2025-01-02 08:54:07,733,5.0,3665.0,2025-01-02,3,7,2053,YES,,YES
R00002653,T0049,GET:/api/v1/health,2025-01-02 08:54:56,1,0.1,0.1,2025-01-02,3,9,11119,YES,,NO
R00002654,T0009,POST:/api/v1/batch,2025-01-02 08:56:24,1164,8.0,9312.0,2025-01-02,1,4,1449,YES,,YES
R00002655,T0046,POST:/api/v1/ai/image,2025-01-02 08:56:58,11863,20.0,237260.0,2025-01-02,1,4,15921,YES,,YES
R00002656,T0034,GET:/api/v1/analytics,2025-01-02 08:57:00,0,5.0,0.0,2025-01-02,1,7,1729,YES,,NO
R00002658,T0006,GET:/api/v1/users/{id},2025-01-02 09:00:22,2,1.0,2.0,2025-01-02,1,4,60,YES,,YES
R00002659,T0018,POST:/api/v1/search/advanced,2025-01-02 09:00:26,0,5.0,0.0,2025-01-02,1,10,2844,YES,,NO
R00002657,T0038,GET:/api/v1/reports,2025-01-02 09:00:45,219,4.0,876.0,2025-01-02,1,9,1294,YES,,YES
R00002661,T0015,POST:/api/v1/batch,2025-01-02 09:01:21,1089,8.0,8712.0,2025-01-02,1,5,2799,YES,,YES
R00002660,T0028,POST:/api/v1/users,2025-01-02 09:01:58,24,2.0,48.0,2025-01-02,1,7,2431,YES,,YES
R00002662,T0047,GET:/api/v1/search,2025-01-02 09:02:03,47,3.0,141.0,2025-01-02,1,8,486,YES,,YES
R00002666,T0030,GET:/api/v1/search,2025-01-02 09:02:12,87,3.0,261.0,2025-01-02,1,2,93,YES,,YES
R00002664,T0036,POST:/api/v1/batch,2025-01-02 09:02:20,868,8.0,6944.0,2025-01-02,1,3,15355,YES,,YES
R00002665,T0018,GET:/api/v1/users,2025-01-02 09:02:27,8,1.0,8.0,2025-01-02,2,11,2852,YES,,YES
R00002668,T0040,POST:/api/v1/batch,2025-01-02 09:02:28,0,8.0,0.0,2025-01-02,1,10,18052,YES,,NO
R00002667,T0013,GET:/api/v1/users/{id},2025-01-02 09:02:28,5,1.0,5.0,2025-01-02,1,3,16,YES,,YES
R00002663,T0041,GET:/api/v1/users/{id},2025-01-02 09:02:32,0,1.0,0.0,2025-01-02,1,7,7762,YES,,NO
R00002671,T0023,POST:/api/v1/batch,2025-01-02 09:03:03,1221,8.0,9768.0,2025-01-02,1,4,1237,YES,,YES
R00002672,T0025,POST:/api/v1/webhooks,2025-01-02 09:03:16,62,2.0,124.0,2025-01-02,1,10,2928,YES,,YES
R00002670,T0013,GET:/api/v1/config,2025-01-02 09:03:24,4,0.5,2.0,2025-01-02,2,4,20,YES,,NO
R00002669,T0016,GET:/api/v1/analytics,2025-01-02 09:03:43,142,5.0,710.0,2025-01-02,1,5,2750,YES,,YES
R00002673,T0039,POST:/api/v1/ai/image,2025-01-02 09:04:20,0,20.0,0.0,2025-01-02,1,8,9845,YES,,NO
R00002675,T0056,POST:/api/v1/batch,2025-01-02 09:05:06,845,8.0,6760.0,2025-01-02,1,7,11969,YES,,YES
R00002677,T0017,GET:/api/v1/config,2025-01-02 09:05:16,4,0.5,2.0,2025-01-02,1,5,232,YES,,NO
R00002678,T0014,GET:/api/v1/health,2025-01-02 09:05:44,1,0.1,0.1,2025-01-02,1,5,189,YES,,NO
R00002676,T0033,DELETE:/api/v1/users/{id},2025-01-02 09:05:53,11,2.0,22.0,2025-01-02,1,6,110,YES,,NO
R00002674,T0058,PUT:/api/v1/users/{id},2025-01-02 09:05:56,83,2.0,166.0,2025-01-02,1,9,12726,YES,,YES
R00002682,T0049,POST:/api/v1/batch,2025-01-02 09:06:20,795,8.0,6360.0,2025-01-02,1,10,11914,YES,,YES
R00002680,T0039,POST:/api/v1/users,2025-01-02 09:06:32,59,2.0,118.0,2025-01-02,2,9,9904,YES,,YES
R00002681,T0048,GET:/api/v1/search,2025-01-02 09:06:37,132,3.0,396.0,2025-01-02,1,9,2945,YES,,YES
R00002679,T0051,POST:/api/v1/reports/generate,2025-01-02 09:06:43,935,10.0,9350.0,2025-01-02,1,6,14378,YES,,YES
R00002683,T0007,PUT:/api/v1/users/{id},2025-01-02 09:07:08,51,2.0,102.0,2025-01-02,1,7,1573,YES,,YES
R00002684,T0006,GET:/api/v1/config,2025-01-02 09:08:34,0,0.5,0.0,2025-01-02,2,5,60,YES,,NO
R00002686,T0011,GET:/api/v1/reports,2025-01-02 09:08:50,503,4.0,2012.0,2025-01-02,1,8,617,YES,,YES
R00002685,T0012,PUT:/api/v1/users/{id},2025-01-02 09:08:53,64,2.0,128.0,2025-01-02,1,7,1085,YES,,NO
R00002687,T0043,POST:/api/v1/reports/generate,2025-01-02 09:08:58,3401,10.0,34010.0,2025-01-02,1,5,24311,YES,,YES
R00002689,T0008,GET:/api/v1/users,2025-01-02 09:09:11,3,1.0,3.0,2025-01-02,1,7,3252,YES,,YES
R00002692,T0008,GET:/api/v1/users,2025-01-02 09:09:18,13,1.0,13.0,2025-01-02,2,8,3265,YES,,YES
R00002690,T0045,GET:/api/v1/reports,2025-01-02 09:09:24,281,4.0,1124.0,2025-01-02,1,8,2801,YES,,YES
R00002688,T0034,GET:/api/v1/config,2025-01-02 09:09:45,4,0.5,2.0,2025-01-02,1,8,1733,YES,,NO
R00002691,T0041,POST:/api/v1/reports/generate,2025-01-02 09:09:58,2707,10.0,27070.0,2025-01-02,2,8,10469,YES,,YES
R00002695,T0051,GET:/api/v1/health,2025-01-02 09:10:41,1,0.1,0.1,2025-01-02,2,7,14379,YES,,NO
R00002696,T0056,POST:/api/v1/ai/image,2025-01-02 09:10:43,6232,20.0,124640.0,2025-01-02,2,8,18201,YES,,YES
R00002698,T0053,GET:/api/v1/config,2025-01-02 09:10:47,3,0.5,1.5,2025-01-02,1,4,1833,YES,,NO
R00002694,T0042,POST:/api/v1/ai/completion,2025-01-02 09:10:48,6655,15.0,99825.0,2025-01-02,1,6,9339,YES,,YES
R00002697,T0047,GET:/api/v1/health,2025-01-02 09:10:53,1,0.1,0.1,2025-01-02,2,9,487,YES,,NO
R00002693,T0019,GET:/api/v1/users,2025-01-02 09:10:57,8,1.0,8.0,2025-01-02,1,7,1867,YES,,YES
R00002700,T0006,POST:/api/v1/users,2025-01-02 09:11:25,82,2.0,164.0,2025-01-02,3,6,142,YES,,NO
R00002699,T0022,GET:/api/v1/users,2025-01-02 09:11:27,13,1.0,13.0,2025-01-02,1,7,146,YES,,YES
R00002701,T0046,POST:/api/v1/users,2025-01-02 09:12:14,58,2.0,116.0,2025-01-02,1,5,15979,YES,,YES
R00002703,T0031,GET:/api/v1/users,2025-01-02 09:13:23,15,1.0,15.0,2025-01-02,1,6,1083,YES,,YES
R00002704,T0036,PUT:/api/v1/users/{id},2025-01-02 09:13:24,16,2.0,32.0,2025-01-02,2,4,15371,YES,,YES
R00002702,T0035,DELETE:/api/v1/users/{id},2025-01-02 09:13:52,27,2.0,54.0,2025-01-02,1,11,16230,YES,,YES
R00002705,T0039,POST:/api/v1/search/advanced,2025-01-02 09:14:14,685,5.0,3425.0,2025-01-02,3,10,10589,YES,,YES
R00002706,T0044,GET:/api/v1/analytics,2025-01-02 09:14:39,521,5.0,2605.0,2025-01-02,1,8,2574,YES,,YES
R00002707,T0038,POST:/api/v1/search/advanced,2025-01-02 09:14:54,937,5.0,4685.0,2025-01-02,2,10,2231,YES,,YES
R00002708,T0002,GET:/api/v1/analytics,2025-01-02 09:15:01,449,5.0,2245.0,2025-01-02,1,3,504,YES,,YES
R00002709,T0045,GET:/api/v1/health,2025-01-02 09:15:54,1,0.1,0.1,2025-01-02,2,9,2802,YES,,NO
R00002710,T0020,POST:/api/v1/webhooks,2025-01-02 09:16:00,35,2.0,70.0,2025-01-02,1,8,2977,YES,,YES
R00002711,T0005,POST:/api/v1/batch,2025-01-02 09:18:32,956,8.0,7648.0,2025-01-02,1,6,1374,YES,,YES
R00002713,T0012,GET:/api/v1/health,2025-01-02 09:18:43,1,0.1,0.1,2025-01-02,2,8,1086,YES,,NO
R00002712,T0030,DELETE:/api/v1/users/{id},2025-01-02 09:18:47,12,2.0,24.0,2025-01-02,2,3,105,YES,,YES
R00002714,T0039,POST:/api/v1/batch,2025-01-02 09:19:08,288,8.0,2304.0,2025-01-02,4,11,10877,YES,,YES
R00002715,T0039,POST:/api/v1/ai/completion,2025-01-02 09:19:37,11490,15.0,172350.0,2025-01-02,5,12,22367,YES,,YES
R00002716,T0057,POST:/api/v1/ai/image,2025-01-02 09:19:46,7824,20.0,156480.0,2025-01-02,1,5,7881,YES,,YES
R00002717,T0007,GET:/api/v1/health,2025-01-02 09:20:18,1,0.1,0.1,2025-01-02,2,8,1574,YES,,NO
R00002718,T0050,GET:/api/v1/reports,2025-01-02 09:20:36,138,4.0,552.0,2025-01-02,1,8,506,YES,,YES
R00002720,T0046,POST:/api/v1/webhooks,2025-01-02 09:21:03,68,2.0,136.0,2025-01-02,2,6,16047,YES,,YES
R00002722,T0057,POST:/api/v1/webhooks,2025-01-02 09:21:05,64,2.0,128.0,2025-01-02,2,6,7945,YES,,YES
R00002723,T0017,POST:/api/v1/batch,2025-01-02 09:21:08,814,8.0,6512.0,2025-01-02,2,6,1046,YES,,YES
R00002721,T0018,GET:/api/v1/health,2025-01-02 09:21:11,1,0.1,0.1,2025-01-02,3,12,2853,YES,,NO
R00002719,T0001,GET:/api/v1/analytics,2025-01-02 09:21:46,441,5.0,2205.0,2025-01-02,1,5,1080,YES,,YES
R00002724,T0035,POST:/api/v1/webhooks,2025-01-02 09:22:23,35,2.0,70.0,2025-01-02,2,12,16265,YES,,YES
R00002727,T0043,POST:/api/v1/users,2025-01-02 09:23:05,31,2.0,62.0,2025-01-02,2,6,24342,YES,,YES
R00002725,T0023,POST:/api/v1/webhooks,2025-01-02 09:23:48,50,2.0,100.0,2025-01-02,2,5,1287,YES,,YES
R00002726,T0024,POST:/api/v1/webhooks,2025-01-02 09:23:54,35,2.0,70.0,2025-01-02,1,6,2729,YES,,YES
R00002732,T0036,POST:/api/v1/reports/generate,2025-01-02 09:24:26,3395,10.0,33950.0,2025-01-02,3,5,18766,YES,,YES
R00002728,T0015,POST:/api/v1/webhooks,2025-01-02 09:24:28,40,2.0,80.0,2025-01-02,2,6,2839,YES,,YES
R00002729,T0003,POST:/api/v1/search/advanced,2025-01-02 09:24:37,306,5.0,1530.0,2025-01-02,1,4,369,YES,,YES
R00002731,T0021,GET:/api/v1/analytics,2025-01-02 09:24:41,381,5.0,1905.0,2025-01-02,1,9,2417,YES,,YES
R00002730,T0031,PUT:/api/v1/users/{id},2025-01-02 09:24:41,18,2.0,36.0,2025-01-02,2,7,1101,YES,,YES
R00002734,T0013,GET:/api/v1/health,2025-01-02 09:25:05,1,0.1,0.1,2025-01-02,3,5,21,YES,,NO
R00002733,T0031,GET:/api/v1/health,2025-01-02 09:25:46,1,0.1,0.1,2025-01-02,3,8,1102,YES,,NO
R00002736,T0012,GET:/api/v1/users,2025-01-02 09:26:13,24,1.0,24.0,2025-01-02,3,9,1110,YES,,YES
R00002735,T0022,GET:/api/v1/users,2025-01-02 09:26:35,9,1.0,9.0,2025-01-02,2,8,155,YES,,YES
R00002739,T0038,POST:/api/v1/reports/generate,2025-01-02 09:27:16,0,10.0,0.0,2025-01-02,3,11,2231,YES,,NO
R00002737,T0034,GET:/api/v1/health,2025-01-02 09:27:21,1,0.1,0.1,2025-01-02,2,9,1734,YES,,NO
R00002738,T0004,GET:/api/v1/search,2025-01-02 09:27:34,71,3.0,213.0,2025-01-02,1,7,1569,YES,,YES
R00002744,T0022,GET:/api/v1/config,2025-01-02 09:28:02,9,0.5,4.5,2025-01-02,3,9,164,YES,,NO
R00002741,T0009,GET:/api/v1/reports,2025-01-02 09:28:03,208,4.0,832.0,2025-01-02,1,5,1657,YES,,YES
R00002742,T0046,GET:/api/v1/users,2025-01-02 09:28:39,12,1.0,12.0,2025-01-02,3,7,16059,YES,,YES
R00002743,T0026,GET:/api/v1/users/{id},2025-01-02 09:28:46,3,1.0,3.0,2025-01-02,1,11,6234,YES,,YES
R00002740,T0012,DELETE:/api/v1/users/{id},2025-01-02 09:28:58,8,2.0,16.0,2025-01-02,4,10,1118,YES,,YES
R00002746,T0030,GET:/api/v1/health,2025-01-02 09:29:06,2,0.1,0.2,2025-01-02,3,4,107,YES,,NO
R00002745,T0043,POST:/api/v1/ai/image,2025-01-02 09:29:14,4568,20.0,91360.0,2025-01-02,3,7,28910,YES,,YES
R00002747,T0052,DELETE:/api/v1/users/{id},2025-01-02 09:29:43,13,2.0,26.0,2025-01-02,1,9,705,YES,,NO
R00002748,T0002,GET:/api/v1/search,2025-01-02 09:29:58,106,3.0,318.0,2025-01-02,2,4,610,YES,,YES
R00002753,T0057,POST:/api/v1/batch,2025-01-02 09:30:18,575,8.0,4600.0,2025-01-02,3,7,8520,YES,,YES
R00002754,T0029,POST:/api/v1/batch,2025-01-02 09:30:29,553,8.0,4424.0,2025-01-02,1,7,3052,YES,,YES
R00002750,T0058,GET:/api/v1/search,2025-01-02 09:30:36,173,3.0,519.0,2025-01-02,2,10,12899,YES,,YES
R00002749,T0006,GET:/api/v1/analytics,2025-01-02 09:30:57,0,5.0,0.0,2025-01-02,4,7,142,YES,,NO
R00002751,T0056,POST:/api/v1/search/advanced,2025-01-02 09:30:58,469,5.0,2345.0,2025-01-02,3,9,18670,YES,,YES
R00002752,T0014,GET:/api/v1/config,2025-01-02 09:30:58,4,0.5,2.0,2025-01-02,2,6,193,YES,,NO
R00002756,T0054,GET:/api/v1/users,2025-01-02 09:31:25,10,1.0,10.0,2025-01-02,1,3,34,YES,,YES
R00002758,T0009,POST:/api/v1/webhooks,2025-01-02 09:31:27,33,2.0,66.0,2025-01-02,2,6,1690,YES,,YES
R00002755,T0046,GET:/api/v1/health,2025-01-02 09:31:41,1,0.1,0.1,2025-01-02,4,8,16060,YES,,NO
R00002757,T0050,POST:/api/v1/batch,2025-01-02 09:31:57,485,8.0,3880.0,2025-01-02,2,9,991,YES,,YES
R00002759,T0035,DELETE:/api/v1/users/{id},2025-01-02 09:32:06,25,2.0,50.0,2025-01-02,3,13,16290,YES,,YES
R00002760,T0040,POST:/api/v1/webhooks,2025-01-02 09:32:22,100,2.0,200.0,2025-01-02,2,11,18152,YES,,NO
R00002761,T0044,POST:/api/v1/reports/generate,2025-01-02 09:32:23,2033,10.0,20330.0,2025-01-02,2,9,4607,YES,,YES
R00002763,T0059,POST:/api/v1/ai/completion,2025-01-02 09:32:34,10052,15.0,150780.0,2025-01-02,1,6,27769,YES,,YES
R00002762,T0032,POST:/api/v1/reports/generate,2025-01-02 09:32:41,1253,10.0,12530.0,2025-01-02,1,7,4695,YES,,YES
R00002764,T0003,POST:/api/v1/batch,2025-01-02 09:33:30,1015,8.0,8120.0,2025-01-02,2,5,1384,YES,,YES
R00002765,T0014,GET:/api/v1/analytics,2025-01-02 09:34:18,406,5.0,2030.0,2025-01-02,3,7,599,YES,,YES
R00002766,T0002,GET:/api/v1/users,2025-01-02 09:34:24,11,1.0,11.0,2025-01-02,3,5,621,YES,,YES
R00002767,T0001,PUT:/api/v1/users/{id},2025-01-02 09:34:53,18,2.0,36.0,2025-01-02,2,6,1098,YES,,YES
R00002770,T0015,DELETE:/api/v1/users/{id},2025-01-02 09:35:04,19,2.0,38.0,2025-01-02,3,7,2858,YES,,YES
R00002769,T0017,GET:/api/v1/users/{id},2025-01-02 09:35:11,10,1.0,10.0,2025-01-02,3,7,1056,YES,,YES
R00002768,T0025,DELETE:/api/v1/users/{id},2025-01-02 09:35:25,16,2.0,32.0,2025-01-02,2,11,2944,YES,,YES
R00002772,T0049,POST:/api/v1/ai/completion,2025-01-02 09:35:26,4254,15.0,63810.0,2025-01-02,2,11,16168,YES,,YES
R00002771,T0042,POST:/api/v1/webhooks,2025-01-02 09:35:43,87,2.0,174.0,2025-01-02,2,7,9426,YES,,YES
R00002776,T0038,POST:/api/v1/batch,2025-01-02 09:36:19,346,8.0,2768.0,2025-01-02,4,12,2577,YES,,YES
R00002773,T0057,POST:/api/v1/ai/embedding,2025-01-02 09:36:25,863,8.0,6904.0,2025-01-02,4,8,9383,YES,,YES
R00002775,T0037,POST:/api/v1/reports/generate,2025-01-02 09:36:28,0,10.0,0.0,2025-01-02,1,8,951,YES,,NO
