reading_id,station_id,sample_date,ph,turbidity_ntu,chlorine_mg_l,lead_ppb,coliform_count,flow_rate_lpm
R-01479,WQ-011,2024-03-06,6.89,0.92,1.54,1.68,4.0,141.2
R-01480,WQ-011,2024-03-07,7.57,0.06,1.84,0.08,0.0,204.9
R-01481,WQ-011,2024-03-08,6.94,0.34,1.66,0.58,3.0,266.6
R-01482,WQ-011,2024-03-09,7.31,0.49,1.34,0.16,2.0,
R-01483,WQ-011,2024-03-10,7.18,1.17,1.48,0.19,2.0,126.3
R-01484,WQ-011,2024-03-11,7.23,0.77,1.8,2.19,1.0,215.9
R-01485,WQ-011,2024-03-13,7.51,0.45,1.76,3.29,5.0,134.3
R-01486,WQ-011,2024-03-16,7.15,0.23,1.59,6.11,0.0,183.3
R-01487,WQ-011,2024-03-17,6.81,0.97,1.05,1.07,1.0,277.4
R-01488,WQ-011,2024-03-18,7.2,1.26,1.41,1.99,1.0,236.1
R-01489,WQ-011,2024-03-19,7.28,0.67,1.38,6.44,0.0,269.2
R-01490,WQ-011,2024-03-20,7.63,2.76,1.56,0.11,1.0,205.9
R-01491,WQ-011,2024-03-21,7.27,0.45,1.22,0.35,0.0,222.1
R-01492,WQ-011,2024-03-22,7.0,2.03,1.13,1.11,1.0,89.1
R-01493,WQ-011,2024-03-24,6.98,0.29,1.37,0.01,3.0,219.1
R-01494,WQ-011,2024-03-25,6.6,0.22,1.63,1.96,1.0,199.1
R-01495,WQ-011,2024-03-26,7.47,0.72,2.1,0.75,0.0,238.1
R-01496,WQ-011,2024-03-27,6.89,0.37,,5.33,1.0,206.8
R-01497,WQ-011,2024-03-28,7.18,0.21,1.5,1.01,3.0,228.0
R-01498,WQ-011,2024-03-29,7.4,0.57,1.59,0.71,0.0,134.0
R-01499,WQ-011,2024-03-30,6.91,4.76,2.1,1.7,1.0,163.6
R-01500,WQ-011,2024-04-01,6.86,15.67,1.38,0.74,1.0,230.9
R-01501,WQ-011,2024-04-02,7.11,0.42,1.86,1.14,4.0,146.4
R-01502,WQ-011,2024-04-03,7.45,5.57,1.29,0.99,0.0,209.4
R-01503,WQ-011,2024-04-04,7.98,8.92,0.92,2.93,3.0,263.5
R-01504,WQ-011,2024-04-07,7.22,12.48,1.27,5.11,2.0,241.1
R-01505,WQ-011,2024-04-08,6.96,13.37,1.16,2.88,3.0,187.4
R-01506,WQ-011,2024-04-09,7.75,16.05,1.55,0.71,9.0,236.0
R-01507,WQ-011,2024-04-10,6.58,1.54,1.14,3.7,1.0,186.8
R-01508,WQ-011,2024-04-11,7.18,12.42,2.08,0.96,1.0,202.2
R-01509,WQ-011,2024-04-12,6.86,17.66,,7.83,0.0,252.3
R-01510,WQ-011,2024-04-13,7.11,0.4,1.86,1.23,2.0,190.7
R-01511,WQ-011,2024-04-14,6.87,10.83,1.86,3.02,4.0,111.8
R-01512,WQ-011,2024-04-15,7.8,11.71,1.62,0.13,0.0,216.4
R-01513,WQ-011,2024-04-16,7.48,12.19,0.08,0.36,1.0,272.3
R-01514,WQ-011,2024-04-17,7.27,13.76,1.52,3.13,0.0,
R-01515,WQ-011,2024-04-19,7.23,10.82,2.12,1.38,1.0,274.3
R-01516,WQ-011,2024-04-21,7.2,0.48,1.79,4.69,0.0,157.6
R-01517,WQ-011,2024-04-23,6.72,12.93,1.75,2.12,5.0,262.3
R-01518,WQ-011,2024-04-24,7.66,9.8,1.65,1.85,3.0,147.0
R-01519,WQ-011,2024-04-25,7.35,14.99,1.57,3.18,4.0,140.3
R-01520,WQ-011,2024-04-26,6.92,15.33,1.42,4.28,1.0,276.4
R-01521,WQ-011,2024-04-27,7.1,1.23,1.83,0.51,2.0,151.7
R-01522,WQ-011,2024-04-28,7.17,,1.76,1.89,1.0,206.3
R-01523,WQ-011,2024-05-02,,13.76,0.86,1.13,2.0,141.0
R-01524,WQ-011,2024-05-04,7.43,9.17,0.89,8.3,1.0,182.1
R-01525,WQ-011,2024-05-05,6.85,1.2,2.26,0.79,1.0,235.4
R-01526,WQ-011,2024-05-06,7.42,16.23,2.1,11.44,0.0,220.5
R-01527,WQ-011,2024-05-07,7.2,14.59,1.48,4.16,0.0,139.3
R-01528,WQ-011,2024-05-08,7.08,13.65,1.57,3.39,6.0,190.9
R-01529,WQ-011,2024-05-09,7.4,12.17,1.04,0.12,1.0,258.4
R-01530,WQ-011,2024-05-10,7.46,11.8,1.95,0.49,2.0,210.1
R-01531,WQ-011,2024-05-11,7.33,11.52,1.63,3.46,0.0,244.4
R-01532,WQ-011,2024-05-13,7.15,16.01,1.77,0.16,2.0,170.8
R-01533,WQ-011,2024-05-15,7.16,17.39,1.41,0.2,1.0,280.1
R-01534,WQ-011,2024-05-16,,0.5,1.45,0.5,2.0,202.6
R-01535,WQ-011,2024-05-17,7.07,,1.38,1.02,1.0,223.0
R-01536,WQ-011,2024-05-20,7.45,11.32,1.51,1.14,1.0,186.6
R-01537,WQ-011,2024-05-21,7.4,12.31,1.25,0.7,0.0,180.4
R-01538,WQ-011,2024-05-23,7.27,13.7,1.23,0.02,2.0,245.6
R-01539,WQ-011,2024-05-24,7.28,0.08,0.51,2.12,1.0,104.8
R-01540,WQ-011,2024-05-25,7.25,16.04,1.73,,2.0,175.4
R-01541,WQ-011,2024-05-26,7.54,8.11,1.68,0.6,3.0,181.6
R-01542,WQ-011,2024-05-27,7.03,0.79,1.33,1.2,0.0,139.8
R-01543,WQ-011,2024-05-28,6.88,15.28,1.93,2.11,0.0,246.3
R-01544,WQ-011,2024-05-29,7.54,,1.33,2.12,1.0,215.8
R-01545,WQ-011,2024-05-31,6.87,15.38,1.8,3.1,0.0,186.3
R-01546,WQ-011,2024-06-01,7.01,11.9,1.07,1.14,0.0,141.4
R-01547,WQ-011,2024-06-02,7.83,7.91,1.41,0.78,1.0,152.0
R-01548,WQ-011,2024-06-03,7.62,0.84,0.97,1.29,0.0,151.4
R-01549,WQ-011,2024-06-04,6.84,10.1,1.69,1.55,3.0,207.0
R-01550,WQ-011,2024-06-07,,12.5,1.43,0.12,1.0,190.2
R-01551,WQ-011,2024-06-08,7.24,0.16,0.85,0.66,1.0,177.9
R-01552,WQ-011,2024-06-09,7.28,10.2,1.82,1.14,0.0,165.2
R-01553,WQ-011,2024-06-10,7.31,0.12,1.21,0.32,1.0,155.5
R-01554,WQ-011,2024-06-11,7.45,12.93,1.7,0.78,1.0,74.1
R-01555,WQ-011,2024-06-13,7.08,0.58,1.38,1.59,1.0,169.1
R-01556,WQ-011,2024-06-14,7.26,16.72,2.21,1.41,1.0,199.8
R-01557,WQ-011,2024-06-15,7.64,17.24,2.2,0.04,1.0,205.1
R-01558,WQ-011,2024-06-16,7.03,0.85,1.69,2.56,1.0,226.9
R-01559,WQ-011,2024-06-17,7.48,11.23,2.04,0.89,0.0,164.9
R-01560,WQ-011,2024-06-19,7.32,4.56,1.35,4.59,0.0,205.7
R-01561,WQ-011,2024-06-20,7.67,15.85,0.52,2.43,3.0,33.2
R-01562,WQ-011,2024-06-22,7.59,14.73,1.74,2.7,2.0,174.3
R-01563,WQ-011,2024-06-23,7.26,1.51,1.22,0.04,0.0,284.0
R-01564,WQ-011,2024-06-24,7.11,9.37,1.35,5.45,1.0,311.4
R-01565,WQ-011,2024-06-25,7.42,6.51,2.09,1.34,0.0,134.1
R-01566,WQ-011,2024-06-26,6.93,10.64,1.0,1.38,1.0,217.9
R-01567,WQ-011,2024-06-28,6.62,9.68,1.47,4.79,1.0,133.7
R-01568,WQ-011,2024-06-29,7.17,0.5,1.73,0.25,0.0,163.1
R-01569,WQ-011,2024-06-30,7.37,0.62,2.1,0.57,1.0,208.8
R-01570,WQ-012,2024-01-03,7.46,0.82,1.3,0.66,1.0,186.7
R-01571,WQ-012,2024-01-04,7.23,0.08,1.42,0.3,0.0,210.4
R-01572,WQ-012,2024-01-05,7.35,0.11,1.7,2.16,1.0,175.8
R-01573,WQ-012,2024-01-07,7.25,0.57,2.02,0.11,1.0,208.6
R-01574,WQ-012,2024-01-08,,,0.81,0.2,3.0,
R-01575,WQ-012,2024-01-09,6.75,0.01,1.65,0.04,1.0,229.0
R-01576,WQ-012,2024-01-11,6.94,2.04,1.5,0.54,2.0,215.7
R-01577,WQ-012,2024-01-12,6.82,0.48,1.49,1.43,1.0,203.6
R-01578,WQ-012,2024-01-13,7.6,1.92,1.56,2.42,3.0,241.6
R-01579,WQ-012,2024-01-14,7.24,0.04,1.54,1.5,0.0,201.9
R-01580,WQ-012,2024-01-15,7.19,0.05,1.58,3.51,6.0,203.2
R-01581,WQ-012,2024-01-16,6.93,0.96,1.98,3.41,0.0,233.8
R-01582,WQ-012,2024-01-17,7.38,1.73,1.38,2.04,3.0,118.7
R-01583,WQ-012,2024-01-18,7.22,0.72,1.33,5.28,1.0,177.0
R-01584,WQ-012,2024-01-19,6.69,3.34,1.78,1.53,3.0,153.5
R-01585,WQ-012,2024-01-20,6.6,0.04,1.87,0.92,1.0,172.3
R-01586,WQ-012,2024-01-23,7.05,,2.51,1.11,1.0,165.8
R-01587,WQ-012,2024-01-24,7.31,0.36,1.83,6.35,3.0,294.7
R-01588,WQ-012,2024-01-25,6.69,0.19,1.56,0.53,1.0,307.3
R-01589,WQ-012,2024-01-26,7.17,0.91,1.66,0.7,0.0,217.3
R-01590,WQ-012,2024-01-27,7.22,0.08,2.31,0.18,1.0,146.4
R-01591,WQ-012,2024-01-28,7.96,0.0,1.55,0.2,0.0,228.0
R-01592,WQ-012,2024-01-29,6.58,1.01,1.36,2.08,1.0,197.5
R-01593,WQ-012,2024-02-01,7.01,0.34,1.42,2.28,2.0,197.4
R-01594,WQ-012,2024-02-02,7.36,3.13,0.86,0.43,0.0,213.1
R-01595,WQ-012,2024-02-03,6.65,1.8,1.41,0.4,1.0,220.7
R-01596,WQ-012,2024-02-04,7.98,,1.53,3.88,1.0,215.6
R-01597,WQ-012,2024-02-06,6.69,0.52,1.27,4.13,0.0,116.0
R-01598,WQ-012,2024-02-07,7.49,0.18,1.68,2.38,1.0,202.1
R-01599,WQ-012,2024-02-09,7.25,0.54,1.49,1.6,2.0,163.8
R-01600,WQ-012,2024-02-10,6.9,0.41,1.42,1.05,3.0,168.3
R-01601,WQ-012,2024-02-11,7.57,0.57,1.36,0.65,1.0,174.3
R-01602,WQ-012,2024-02-12,7.08,1.86,1.2,0.3,1.0,200.6
R-01603,WQ-012,2024-02-13,7.43,1.57,1.07,0.98,3.0,145.6
R-01604,WQ-012,2024-02-14,7.03,0.49,2.24,0.55,3.0,228.7
R-01605,WQ-012,2024-02-15,7.12,0.42,1.02,2.55,0.0,173.4
R-01606,WQ-012,2024-02-16,7.5,0.32,1.73,0.31,1.0,280.9
R-01607,WQ-012,2024-02-18,7.52,1.31,1.04,0.95,2.0,214.8
R-01608,WQ-012,2024-02-19,7.33,0.06,1.26,0.7,1.0,197.4
R-01609,WQ-012,2024-02-22,6.88,1.33,1.06,3.56,1.0,147.5
R-01610,WQ-012,2024-02-23,7.28,0.19,1.07,3.13,1.0,224.1
R-01611,WQ-012,2024-02-24,7.71,0.67,1.33,0.83,2.0,249.5
R-01612,WQ-012,2024-02-25,7.66,0.11,0.83,3.38,1.0,267.1
R-01613,WQ-012,2024-02-26,7.15,0.12,1.34,1.49,1.0,278.1
R-01614,WQ-012,2024-02-27,7.34,0.64,1.8,2.64,0.0,152.0
R-01615,WQ-012,2024-02-28,7.18,1.22,1.49,0.08,1.0,106.2
R-01616,WQ-012,2024-02-29,7.66,1.14,2.08,2.39,4.0,213.5
R-01617,WQ-012,2024-03-01,7.36,0.49,1.07,,0.0,129.6
R-01618,WQ-012,2024-03-03,7.1,0.27,0.99,3.43,1.0,244.5
R-01619,WQ-012,2024-03-04,7.04,0.24,1.05,1.9,1.0,149.9
R-01620,WQ-012,2024-03-05,7.0,0.21,2.07,1.26,0.0,252.1
R-01621,WQ-012,2024-03-06,7.6,0.01,1.43,1.75,3.0,169.8
R-01622,WQ-012,2024-03-07,7.04,0.42,1.74,0.24,0.0,202.3
R-01623,WQ-012,2024-03-08,7.38,0.45,1.49,0.88,9.0,87.2
R-01624,WQ-012,2024-03-09,7.37,0.57,1.52,0.13,2.0,232.4
R-01625,WQ-012,2024-03-10,7.08,2.29,1.15,1.4,5.0,197.6
R-01626,WQ-012,2024-03-11,6.94,1.5,1.61,0.23,0.0,197.1
R-01627,WQ-012,2024-03-12,7.42,0.58,1.81,5.27,0.0,230.2
R-01628,WQ-012,2024-03-13,6.79,0.0,2.03,0.57,1.0,236.2
R-01629,WQ-012,2024-03-14,,0.78,0.94,1.82,0.0,149.7
R-01630,WQ-012,2024-03-15,7.78,0.1,1.71,1.8,2.0,117.6
R-01631,WQ-012,2024-03-16,6.75,0.15,1.7,1.8,2.0,242.1
R-01632,WQ-012,2024-03-17,6.66,0.63,1.7,1.46,1.0,320.3
R-01633,WQ-012,2024-03-18,7.58,0.47,0.95,0.17,1.0,242.3
R-01634,WQ-012,2024-03-19,7.35,0.88,1.23,6.1,2.0,202.4
R-01635,WQ-012,2024-03-20,7.22,0.64,1.19,4.15,2.0,223.6
R-01636,WQ-012,2024-03-22,7.11,1.58,1.0,2.21,2.0,197.9
R-01637,WQ-012,2024-03-23,7.29,0.83,1.45,1.22,1.0,128.1
R-01638,WQ-012,2024-03-24,7.06,2.61,1.83,3.44,2.0,188.3
R-01639,WQ-012,2024-03-25,7.44,0.49,1.58,8.8,1.0,180.5
R-01640,WQ-012,2024-03-26,7.07,0.14,1.21,0.14,1.0,133.1
R-01641,WQ-012,2024-03-27,7.6,0.14,1.35,1.93,1.0,254.3
R-01642,WQ-012,2024-03-29,6.92,0.6,1.44,1.52,2.0,194.9
R-01643,WQ-012,2024-03-30,6.95,0.08,1.63,2.16,1.0,142.5
R-01644,WQ-012,2024-03-31,7.13,0.3,1.74,2.09,1.0,167.1
R-01645,WQ-012,2024-04-01,7.1,0.89,2.1,1.22,4.0,226.8
R-01646,WQ-012,2024-04-03,6.9,0.23,1.86,,2.0,319.9
R-01647,WQ-012,2024-04-04,7.55,0.38,,0.09,2.0,208.8
R-01648,WQ-012,2024-04-05,7.3,0.61,1.81,2.06,4.0,235.6
R-01649,WQ-012,2024-04-06,6.86,1.86,1.42,3.28,0.0,235.9
R-01650,WQ-012,2024-04-07,7.03,0.28,1.56,3.16,0.0,269.1
R-01651,WQ-012,2024-04-08,7.35,0.22,2.03,0.42,3.0,155.8
R-01652,WQ-012,2024-04-09,7.41,0.71,1.45,0.6,0.0,173.1
R-01653,WQ-012,2024-04-10,7.48,0.36,,0.35,1.0,176.9
R-01654,WQ-012,2024-04-11,7.22,0.6,2.11,1.75,0.0,156.8
R-01655,WQ-012,2024-04-13,7.45,0.56,1.74,1.02,4.0,162.0
R-01656,WQ-012,2024-04-15,6.95,0.01,1.73,0.5,5.0,166.5
R-01657,WQ-012,2024-04-17,7.27,0.36,1.92,2.11,1.0,196.4
R-01658,WQ-012,2024-04-18,6.72,1.34,1.08,0.08,0.0,
R-01659,WQ-012,2024-04-19,7.8,0.15,1.11,2.89,,
R-01660,WQ-012,2024-04-20,7.51,0.83,1.48,0.09,0.0,106.2
R-01661,WQ-012,2024-04-21,7.1,0.35,1.66,7.81,6.0,166.1
R-01662,WQ-012,2024-04-22,6.75,0.56,1.44,4.54,0.0,169.6
R-01663,WQ-012,2024-04-23,7.24,0.17,1.57,2.64,1.0,198.1
R-01664,WQ-012,2024-04-24,7.71,0.49,2.6,6.01,2.0,306.2
R-01665,WQ-012,2024-04-25,6.95,0.05,,3.37,1.0,198.6
R-01666,WQ-012,2024-04-26,6.99,0.29,0.96,1.26,3.0,199.6
R-01667,WQ-012,2024-04-28,7.28,0.1,1.18,0.59,0.0,220.3
R-01668,WQ-012,2024-04-29,6.86,3.09,1.74,1.17,,204.9
R-01669,WQ-012,2024-04-30,6.75,0.45,1.79,1.33,2.0,237.2
R-01670,WQ-012,2024-05-01,7.46,1.52,1.71,0.63,1.0,220.5
R-01671,WQ-012,2024-05-03,7.33,0.87,1.75,1.1,2.0,240.9
R-01672,WQ-012,2024-05-04,7.62,0.39,1.58,0.02,1.0,268.1
R-01673,WQ-012,2024-05-07,7.02,0.55,1.52,0.27,3.0,201.7
R-01674,WQ-012,2024-05-08,6.9,0.94,1.31,2.88,2.0,205.6
R-01675,WQ-012,2024-05-09,7.06,0.06,1.34,4.86,0.0,135.8
R-01676,WQ-012,2024-05-11,6.93,0.01,1.02,0.09,2.0,202.7
R-01677,WQ-012,2024-05-12,7.01,0.46,1.17,1.18,2.0,147.2
R-01678,WQ-012,2024-05-15,7.08,1.59,1.8,3.56,7.0,200.7
R-01679,WQ-012,2024-05-16,6.68,0.39,2.0,4.32,3.0,123.1
R-01680,WQ-012,2024-05-17,,0.31,1.25,9.8,1.0,195.2
R-01681,WQ-012,2024-05-18,,1.79,2.1,,,216.0
R-01682,WQ-012,2024-05-21,7.48,0.64,1.03,3.38,0.0,161.6
R-01683,WQ-012,2024-05-22,7.37,3.27,0.81,0.49,6.0,241.6
R-01684,WQ-012,2024-05-23,7.36,0.0,1.14,,1.0,231.5
R-01685,WQ-012,2024-05-24,6.92,0.72,1.66,0.28,1.0,284.8
R-01686,WQ-012,2024-05-26,7.8,4.45,1.47,0.54,1.0,116.0
R-01687,WQ-012,2024-05-28,7.3,0.49,1.49,0.24,7.0,202.1
R-01688,WQ-012,2024-05-29,7.08,0.39,1.81,2.58,3.0,171.6
R-01689,WQ-012,2024-05-30,7.17,0.38,0.73,2.2,6.0,276.0
R-01690,WQ-012,2024-05-31,7.42,0.24,0.91,0.59,0.0,153.1
R-01691,WQ-012,2024-06-01,8.02,0.27,1.37,2.18,1.0,249.8
R-01692,WQ-012,2024-06-03,7.05,0.04,1.98,5.14,2.0,154.6
R-01693,WQ-012,2024-06-04,6.99,0.33,1.19,0.09,4.0,303.0
R-01694,WQ-012,2024-06-06,7.26,0.18,1.22,0.69,1.0,298.4
R-01695,WQ-012,2024-06-07,6.77,,1.62,2.36,3.0,205.4
R-01696,WQ-012,2024-06-08,7.34,0.81,2.44,1.28,0.0,243.9
R-01697,WQ-012,2024-06-09,7.68,0.25,1.31,1.65,0.0,239.9
R-01698,WQ-012,2024-06-11,7.13,3.4,0.93,2.03,5.0,136.2
R-01699,WQ-012,2024-06-12,7.41,0.66,2.4,4.42,1.0,189.2
R-01700,WQ-012,2024-06-14,6.77,,1.69,0.16,1.0,207.0
R-01701,WQ-012,2024-06-15,7.21,0.38,0.72,0.73,3.0,251.1
R-01702,WQ-012,2024-06-16,7.22,0.88,1.75,0.9,,197.5
R-01703,WQ-012,2024-06-17,7.21,0.6,1.28,3.72,4.0,238.2
R-01704,WQ-012,2024-06-18,7.22,0.1,1.83,2.61,0.0,227.7
R-01705,WQ-012,2024-06-19,7.16,1.03,2.05,3.71,1.0,195.5
R-01706,WQ-012,2024-06-22,7.65,0.17,1.16,0.05,1.0,287.1
R-01707,WQ-012,2024-06-23,7.2,0.33,1.38,2.25,2.0,235.9
R-01708,WQ-012,2024-06-26,6.8,1.33,1.64,1.3,2.0,203.4
R-01709,WQ-012,2024-06-28,7.61,0.11,2.09,0.99,2.0,157.8
R-01710,WQ-012,2024-06-30,7.14,0.93,1.59,2.23,2.0,193.6
R-01711,WQ-013,2024-01-01,7.22,0.15,1.31,0.3,1.0,171.3
R-01712,WQ-013,2024-01-02,,0.57,0.72,1.28,0.0,229.8
R-01713,WQ-013,2024-01-03,7.42,0.75,1.22,0.46,0.0,173.8
R-01714,WQ-013,2024-01-04,7.37,0.14,1.88,1.22,2.0,215.0
R-01715,WQ-013,2024-01-05,7.06,0.58,1.39,0.14,0.0,143.2
R-01716,WQ-013,2024-01-06,6.42,1.1,0.35,3.03,2.0,163.6
R-01717,WQ-013,2024-01-07,7.5,0.19,1.03,0.52,1.0,235.7
R-01718,WQ-013,2024-01-08,7.3,0.2,2.31,0.97,2.0,179.4
R-01719,WQ-013,2024-01-09,7.08,0.71,2.04,0.11,6.0,217.4
R-01720,WQ-013,2024-01-10,7.28,0.44,1.41,2.39,3.0,308.3
R-01721,WQ-013,2024-01-11,7.37,1.8,1.46,1.44,2.0,207.4
R-01722,WQ-013,2024-01-12,7.1,0.43,1.33,1.85,0.0,259.3
R-01723,WQ-013,2024-01-14,7.57,0.41,0.89,0.05,1.0,278.1
R-01724,WQ-013,2024-01-15,7.09,,1.61,0.53,3.0,196.2
R-01725,WQ-013,2024-01-16,7.34,1.08,1.29,0.39,1.0,275.0
R-01726,WQ-013,2024-01-17,7.07,1.56,,3.26,0.0,110.6
R-01727,WQ-013,2024-01-18,6.33,0.46,1.98,2.36,1.0,162.3
R-01728,WQ-013,2024-01-19,7.16,2.61,1.72,0.74,2.0,118.7
R-01729,WQ-013,2024-01-20,7.04,2.54,1.29,1.78,1.0,205.9
R-01730,WQ-013,2024-01-22,7.62,0.79,1.69,0.97,0.0,134.1
R-01731,WQ-013,2024-01-23,7.52,0.71,2.02,0.34,0.0,216.0
R-01732,WQ-013,2024-01-24,7.15,1.28,0.73,2.69,1.0,171.0
R-01733,WQ-013,2024-01-25,,1.06,1.15,1.85,2.0,167.7
R-01734,WQ-013,2024-01-26,6.88,1.38,1.64,2.06,3.0,161.2
R-01735,WQ-013,2024-01-27,7.51,0.48,1.54,0.32,3.0,194.0
R-01736,WQ-013,2024-01-29,,1.21,1.17,0.74,1.0,243.1
R-01737,WQ-013,2024-01-30,7.25,0.52,2.0,0.97,0.0,218.8
R-01738,WQ-013,2024-01-31,7.06,0.63,1.34,2.05,1.0,117.7
R-01739,WQ-013,2024-02-01,7.44,4.16,1.65,1.46,0.0,175.2
R-01740,WQ-013,2024-02-02,6.92,0.5,2.77,0.06,2.0,166.8
R-01741,WQ-013,2024-02-04,6.99,0.27,1.31,0.79,1.0,136.2
R-01742,WQ-013,2024-02-05,7.46,0.17,1.64,1.85,2.0,294.6
R-01743,WQ-013,2024-02-06,7.12,0.33,1.05,0.86,0.0,185.6
R-01744,WQ-013,2024-02-07,7.11,0.18,1.07,0.64,0.0,210.7
R-01745,WQ-013,2024-02-08,7.51,0.13,0.97,1.92,3.0,188.7
R-01746,WQ-013,2024-02-10,7.01,2.2,1.7,0.12,3.0,172.5
R-01747,WQ-013,2024-02-11,7.05,0.08,1.9,4.84,,143.1
R-01748,WQ-013,2024-02-12,7.02,,2.08,0.59,0.0,152.3
R-01749,WQ-013,2024-02-13,7.2,0.36,1.95,2.17,1.0,263.9
R-01750,WQ-013,2024-02-14,6.95,0.57,1.61,4.34,2.0,145.6
R-01751,WQ-013,2024-02-15,7.29,0.25,2.13,1.36,2.0,125.3
R-01752,WQ-013,2024-02-16,7.27,0.4,2.22,0.78,3.0,177.4
R-01753,WQ-013,2024-02-17,7.17,0.62,0.84,2.91,,270.7
R-01754,WQ-013,2024-02-18,6.47,0.22,1.37,3.25,1.0,182.5
R-01755,WQ-013,2024-02-19,7.0,0.6,1.98,1.88,1.0,244.5
R-01756,WQ-013,2024-02-20,7.57,3.46,1.61,,0.0,109.6
R-01757,WQ-013,2024-02-21,6.93,1.39,1.64,3.02,1.0,228.6
R-01758,WQ-013,2024-02-22,6.83,5.14,0.61,4.81,0.0,266.2
R-01759,WQ-013,2024-02-24,6.91,0.75,1.37,2.6,1.0,232.6
R-01760,WQ-013,2024-02-25,6.79,1.76,1.68,0.11,1.0,213.2
R-01761,WQ-013,2024-02-26,7.55,1.08,1.52,3.61,3.0,110.1
R-01762,WQ-013,2024-02-27,6.91,1.36,1.11,1.81,9.0,146.8
R-01763,WQ-013,2024-02-28,6.95,0.23,1.91,8.95,0.0,179.0
R-01764,WQ-013,2024-02-29,,1.13,,1.06,2.0,192.4
R-01765,WQ-013,2024-03-01,7.77,0.21,1.73,1.44,4.0,138.6
R-01766,WQ-013,2024-03-02,7.21,0.48,1.84,1.89,3.0,186.2
R-01767,WQ-013,2024-03-03,6.73,0.12,1.14,0.58,,277.7
R-01768,WQ-013,2024-03-04,6.8,0.16,1.17,0.15,1.0,164.3
R-01769,WQ-013,2024-03-06,7.46,0.78,1.61,7.58,0.0,219.4
R-01770,WQ-013,2024-03-07,7.19,0.02,1.63,0.23,0.0,228.0
R-01771,WQ-013,2024-03-09,7.23,2.29,2.31,1.02,,244.0
R-01772,WQ-013,2024-03-10,7.07,0.99,2.11,0.16,0.0,171.9
R-01773,WQ-013,2024-03-11,6.84,0.06,1.37,0.54,0.0,262.3
R-01774,WQ-013,2024-03-12,7.35,0.73,1.41,1.12,0.0,205.5
R-01775,WQ-013,2024-03-13,7.33,0.41,1.51,0.5,0.0,177.5
R-01776,WQ-013,2024-03-14,7.06,0.51,1.02,5.2,1.0,156.6
R-01777,WQ-013,2024-03-15,7.41,0.17,1.88,1.66,2.0,263.0
R-01778,WQ-013,2024-03-17,7.7,0.82,1.58,2.63,0.0,207.2
R-01779,WQ-013,2024-03-18,7.1,0.8,2.14,1.2,,178.1
R-01780,WQ-013,2024-03-19,7.33,0.35,1.49,2.42,2.0,94.4
R-01781,WQ-013,2024-03-20,7.05,1.36,1.57,1.67,3.0,177.0
R-01782,WQ-013,2024-03-21,7.42,0.0,1.3,2.24,5.0,194.7
R-01783,WQ-013,2024-03-22,7.35,0.33,1.65,2.16,1.0,151.7
R-01784,WQ-013,2024-03-23,6.92,0.52,2.12,6.12,2.0,165.0
R-01785,WQ-013,2024-03-25,6.75,1.28,1.68,2.98,1.0,258.1
R-01786,WQ-013,2024-03-26,7.51,1.57,1.85,0.25,1.0,138.4
R-01787,WQ-013,2024-03-27,7.11,0.48,1.63,0.77,0.0,188.3
R-01788,WQ-013,2024-03-28,7.52,0.04,2.04,3.81,0.0,204.4
R-01789,WQ-013,2024-03-29,7.05,1.91,1.29,5.35,0.0,268.9
R-01790,WQ-013,2024-03-30,7.8,0.33,1.55,2.84,1.0,59.6
R-01791,WQ-013,2024-03-31,7.03,0.17,0.73,0.4,1.0,232.3
R-01792,WQ-013,2024-04-01,7.34,0.26,1.0,6.66,0.0,186.2
R-01793,WQ-013,2024-04-02,7.88,0.63,1.59,1.28,1.0,57.6
R-01794,WQ-013,2024-04-03,7.18,0.02,1.15,0.2,2.0,188.5
R-01795,WQ-013,2024-04-05,,0.1,1.47,1.33,1.0,186.3
R-01796,WQ-013,2024-04-06,7.06,1.91,1.39,2.47,5.0,167.5
R-01797,WQ-013,2024-04-07,,0.07,2.07,0.83,0.0,173.4
R-01798,WQ-013,2024-04-09,7.93,0.42,1.64,0.92,3.0,244.7
R-01799,WQ-013,2024-04-11,7.12,0.72,1.34,0.64,5.0,148.4
R-01800,WQ-013,2024-04-12,6.51,0.38,1.58,5.69,1.0,188.4
R-01801,WQ-013,2024-04-13,7.57,0.02,0.96,1.8,0.0,
R-01802,WQ-013,2024-04-14,7.32,0.74,1.83,4.74,0.0,208.4
R-01803,WQ-013,2024-04-15,7.39,0.21,1.43,0.77,2.0,220.2
R-01804,WQ-013,2024-04-16,7.27,1.26,1.35,,2.0,197.3
R-01805,WQ-013,2024-04-17,7.48,0.49,1.62,3.31,2.0,201.5
R-01806,WQ-013,2024-04-18,6.4,1.96,1.95,1.22,2.0,162.5
R-01807,WQ-013,2024-04-21,7.17,1.07,1.56,2.61,0.0,197.8
R-01808,WQ-013,2024-04-22,6.74,1.41,1.58,0.31,1.0,155.0
R-01809,WQ-013,2024-04-23,7.15,1.14,1.53,1.72,3.0,
R-01810,WQ-013,2024-04-24,7.06,0.28,,2.18,4.0,150.7
R-01811,WQ-013,2024-04-25,7.11,1.43,1.29,3.48,0.0,244.5
R-01812,WQ-013,2024-04-26,7.56,1.74,1.63,2.14,1.0,
R-01813,WQ-013,2024-04-27,7.12,1.22,1.54,0.96,0.0,115.9
